t,mu_fwd,lo_fwd,hi_fwd,mu_rev,lo_rev,hi_rev,n
-0.185,0.003295237400043435,0.001498033304416222,0.005092441495670648,0.0044025790787202675,0.0016096682443997204,0.007195489913040814,7.0
-0.165,0.003870692727018,0.0018791804162428122,0.0058622050377931875,0.004142181538654362,0.00153639541010904,0.006747967667199685,7.0
-0.14500000000000002,0.0036131437114700136,0.0008057734305151778,0.00642051399242485,0.0034064639652280067,0.0015081165994803541,0.00530481133097566,7.0
-0.12500000000000003,0.003716448342870845,0.0007449475559537281,0.006687949129787962,0.003474844537038689,0.0016583920130687968,0.005291297061008581,7.0
-0.10500000000000004,0.004083740219080131,0.0012356500050226555,0.006931830433137607,0.00336739483929096,0.001573840737565319,0.005160948941016602,7.0
-0.08500000000000005,0.003985182074395878,0.0015093345958588377,0.006461029552932918,0.0033052641374962085,0.0013148878354493519,0.005295640439543065,7.0
-0.06500000000000006,0.004647371874099608,0.0022547755379947834,0.007039968210204433,0.003782828534190663,0.001443100388811779,0.006122556679569547,7.0
-0.04500000000000007,0.004666973605422812,0.0017165545055392879,0.0076173927053063365,0.004647372040283937,0.0013872154265805623,0.007907528653987313,7.0
-0.025000000000000078,0.004589705625344553,0.002103806172337012,0.007075605078352094,0.004414851013638598,0.0012610915332192658,0.00756861049405793,7.0
-0.005000000000000088,0.00515629092322968,0.00255443910701236,0.007758142739447001,0.004429002843355617,0.0011919734671732001,0.007666032219538033,7.0
0.014999999999999902,0.005093542488530695,0.002497877145942861,0.007689207831118528,0.004338643955539864,0.001253251326144437,0.007424036584935291,7.0
0.03499999999999989,0.005154354235138597,0.0023405734652264974,0.007968135005050697,0.004007221693361565,0.0008684021177694369,0.007146041268953693,7.0
0.05499999999999988,0.004988574539621725,0.0012812524090257621,0.008695896670217688,0.0037619597118229197,0.0013226455441887842,0.006201273879457055,7.0
0.0749999999999999,0.004661529492647912,0.0005506812266207212,0.008772377758675103,0.0041486742211153445,0.0013365948109054335,0.006960753631325256,7.0
0.09499999999999986,0.004764629637208784,0.0011084220000882297,0.00842083727432934,0.004760631548046324,0.0015327512684513425,0.007988511827641306,7.0
0.11499999999999982,0.004878600203546214,0.000868510102301369,0.008888690304791058,0.005357535883063892,0.0026482632078188473,0.008066808558308937,7.0
0.13499999999999984,0.006106661609835033,0.0012807075234899752,0.010932615696180092,0.006247955412971007,0.0005046368102083537,0.01199127401573366,7.0
0.15499999999999986,0.006502698013327561,0.0003854301778926676,0.012619965848762453,0.005931489408999623,-0.0011174801044414083,0.012980458922440655,7.0
0.17499999999999982,0.006985942269528868,4.438798531037052e-05,0.013927496553747365,0.005813669129383124,-0.0004001125899464114,0.012027450848712658,7.0
0.19499999999999978,0.00820663872525955,0.0003764251729691352,0.016036852277549966,0.0054944861622138455,0.0010643104774917074,0.009924661846935984,7.0
0.2149999999999998,0.009207673169109297,0.0013936153945161046,0.01702173094370249,0.005521408283408064,0.001728079274999543,0.009314737291816585,7.0
0.23499999999999982,0.009793796927733415,0.0018190011526729704,0.017768592702793858,0.004242196443298809,0.0009883083134130852,0.007496084573184533,7.0
0.2549999999999998,0.008158760489764506,0.0007974580105648311,0.01552006296896418,0.0042890444454257975,0.0006074311377722275,0.007970657753079367,7.0
0.27499999999999974,0.006995247706007479,0.0010736656008566037,0.012916829811158353,0.003707865653241602,-0.0002104973055507193,0.007626228612033924,7.0
0.29499999999999976,0.005541219887448197,0.0012700431394545289,0.009812396635441867,0.003665186945186433,0.0008383880137485034,0.006491985876624362,7.0
0.3149999999999998,0.00404502506627491,0.0018234586050811393,0.00626659152746868,0.00341350442245323,0.0016393962110970131,0.005187612633809447,7.0
0.3349999999999998,0.0036009146410215546,0.0017655630516942367,0.005436266230348872,0.0037216641566525242,0.0020907306167595053,0.005352597696545543,7.0
0.3549999999999997,0.0034776670444900243,0.0013789227524695106,0.005576411336510538,0.003748670306973871,0.0019669046115643254,0.005530436002383417,7.0
0.3749999999999997,0.00408711489566243,0.00132471604067499,0.00684951375064987,0.002987592181117807,0.0011753111680561368,0.004799873194179477,7.0
0.39499999999999974,0.004309430809219066,0.002046779678233762,0.0065720819402043705,0.0027215661485738784,0.001188640316343671,0.0042544919808040855,7.0
0.41499999999999965,0.004783453564562211,0.002699077157202241,0.006867829971922181,0.002090972412434764,0.0005506702399206355,0.003631274584948892,7.0
0.43499999999999966,0.004778056107918369,0.002046968031308068,0.00750914418452867,0.001865883717437067,0.000548157945099108,0.003183609489775026,7.0
0.4549999999999997,0.004461795842270792,0.0013052870807204555,0.00761830460382113,0.0020309463421411622,0.0007729087810834903,0.003288983903198834,7.0
0.4749999999999997,0.004756378476692094,0.0008756246753680074,0.008637132278016182,0.0025703593850827378,0.0009717339757416698,0.004168984794423806,7.0
0.4949999999999997,0.005130828662626768,0.0009562968976676448,0.009305360427585892,0.002616379842569659,0.0009469395899822616,0.004285820095157056,7.0
0.5149999999999997,0.0053624413310897215,0.000955740038139587,0.009769142624039856,0.0032990895888944938,0.0013461685596215067,0.00525201061816748,7.0
0.5349999999999997,0.005156302429898534,0.0016012878687265168,0.008711316991070552,0.0035286432644127848,0.0014506152041617107,0.005606671324663859,7.0
0.5549999999999997,0.004627887248361615,0.0008067375394527321,0.008449036957270497,0.003840010583104128,0.0011222126983661085,0.006557808467842147,7.0
0.5749999999999995,0.004460773681854812,0.0010178603877030283,0.007903686976006595,0.0036383206152405347,0.0009600961282747642,0.006316545102206306,7.0
0.5949999999999995,0.004479318415478024,0.0015759849887341105,0.007382651842221937,0.002990365622890328,0.0009563389236911441,0.005024392322089512,7.0
0.6149999999999995,0.0041949191812096715,0.0015458944730875157,0.006843943889331827,0.002265535508189162,0.0009491678538450208,0.0035819031625333037,7.0
0.6349999999999996,0.003433908825289551,0.001374019386000291,0.005493798264578811,0.0018516097083031463,0.0007440600393801887,0.002959159377226104,7.0
0.6549999999999996,0.0035421812035384124,0.0015305578713561319,0.0055538045357206925,0.0021151596960937214,0.001404026561341682,0.002826292830845761,7.0
0.6749999999999996,0.0032218808919765346,0.0019938789886874593,0.00444988279526561,0.0019151142960180266,0.001179290774939474,0.002650937817096579,7.0
0.6949999999999996,0.0025096866935690625,0.0008646915013736259,0.004154681885764499,0.0020400672478250235,0.0006931247317766315,0.0033870097638734158,7.0
0.7149999999999996,0.0016745026693794434,0.0007188878638739195,0.0026301174748849672,0.0017584628167734097,0.0010555152492303745,0.002461410384316445,7.0
0.7349999999999994,0.001648380076184151,0.000780539404796407,0.002516220747571895,0.0018263274151121116,0.00100274075107047,0.002649914079153753,7.0
