sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20230705,SFEF,SLIP,0.06161478569473457,0.001996007984031936,0.024243617912360096,0.05189620758483034,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20230705,SLIP,SFEF,0.09127999970218931,0.06387225548902195,0.03360284378692589,0.033932135728542916,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
