t,mu,lo,hi,p_stouffer,sig_fdr,n_sessions
-0.16499999999999998,0.013260585277123623,0.003339103546365534,0.02318206700788171,0.39283819446277457,0,7.0
-0.14500000000000002,0.013203258158689205,0.004153344417153692,0.022253171900224716,0.42244931412426745,0,7.0
-0.125,0.013272050683563434,0.004762080613816225,0.021782020753310642,0.3959184228901623,0,7.0
-0.10500000000000002,0.013073420687882227,0.005411962472002932,0.020734878903761522,0.1668103287074707,0,7.0
-0.08500000000000003,0.013324380691299742,0.005947577621527497,0.020701183761071988,0.13013443693901205,0,7.0
-0.06500000000000004,0.012985944163378334,0.006383834877546477,0.01958805344921019,0.2434717347278358,0,7.0
-0.045000000000000054,0.012951228032879845,0.006508161837357113,0.019394294228402578,0.13629094551637466,0,7.0
-0.025000000000000064,0.01353084235214608,0.007040012339450435,0.020021672364841724,0.054175008208749875,0,7.0
-0.005000000000000074,0.01326254397050017,0.006691280856592309,0.01983380708440803,0.1691845168896331,0,7.0
0.014999999999999916,0.013489488022824136,0.006726711907121455,0.020252264138526817,0.08924114104278591,0,7.0
0.034999999999999906,0.014511322909245391,0.006675490121417842,0.02234715569707294,0.05275316368838234,0,7.0
0.054999999999999896,0.014399006189806862,0.006226791887101894,0.02257122049251183,0.03070272847214217,0,7.0
0.07499999999999989,0.014263927930825399,0.005974811405183925,0.022553044456466873,0.10089657405149088,0,7.0
0.0949999999999999,0.014533206750090275,0.004732226352769365,0.024334187147411184,0.04176477690912073,0,7.0
0.11499999999999987,0.014451016138471386,0.003413016408419312,0.02548901586852346,0.0957796873085095,0,7.0
0.13499999999999984,0.014643712751628566,0.0020181237024412494,0.02726930180081588,0.06449608504893822,0,7.0
0.15499999999999986,0.014688139104430587,0.0014324366674427769,0.027943841541418397,0.020905044737748457,0,7.0
0.17499999999999988,0.014629138108620243,0.0008069631974263868,0.0284513130198141,0.13445338597977075,0,7.0
0.19499999999999984,0.015228734805348334,0.0009577949285563669,0.0294996746821403,0.04178943335897478,0,7.0
0.2149999999999998,0.01601256258624975,0.0008291267633188781,0.031195998409180623,0.007273445468981232,0,7.0
0.23499999999999982,0.015196821362349993,0.0018082764827438164,0.02858536624195617,0.07683476816939683,0,7.0
0.25499999999999984,0.014760210315728129,0.0027682558730423475,0.02675216475841391,0.058434066399883244,0,7.0
0.2749999999999998,0.014009234309482787,0.0035335039257271654,0.02448496469323841,0.13211098763743045,0,7.0
0.29499999999999976,0.01323828330905986,0.003418971731779963,0.023057594886339756,0.599958427884228,0,7.0
0.3149999999999998,0.011930854478275965,0.0040106999847413765,0.019851008971810552,0.5449385597273504,0,7.0
0.3349999999999998,0.011039696520435295,0.004074822467468208,0.018004570573402382,0.7642631481647639,0,7.0
0.3549999999999998,0.010105626488367672,0.0041677795989777285,0.016043473377757616,1.0,0,7.0
0.3749999999999997,0.008824902012622015,0.0036773257858013133,0.013972478239442717,0.9009046023774954,0,7.0
0.39499999999999974,0.00803634616724444,0.003575349313158823,0.012497343021330057,1.0,0,7.0
0.41499999999999976,0.007513923873534592,0.00287842313390581,0.012149424613163375,0.8502810004887541,0,7.0
0.43499999999999966,0.007112861390346402,0.0030728798334994593,0.011152842947193344,0.3860196063009381,0,7.0
0.4549999999999997,0.006398997982986382,0.0026955557562548457,0.010102440209717919,0.5360263591566101,0,7.0
0.4749999999999997,0.006404134956706547,0.002433211966957941,0.010375057946455154,0.15553745603601854,0,7.0
0.4949999999999997,0.006439923544401164,0.0018227592862047034,0.011057087802597624,0.13167738229711712,0,7.0
0.5149999999999997,0.006718602171079986,0.00161506063291796,0.011822143709242013,0.07221572864793002,0,7.0
0.5349999999999996,0.00686348358486053,0.0007604565134914998,0.01296651065622956,0.04164834802100237,0,7.0
0.5549999999999996,0.0069704935950060205,0.00046615550128452365,0.013474831688727517,0.11549731926060713,0,7.0
0.5749999999999996,0.0067848116392214275,-8.785519113890285e-05,0.013657478469581758,0.29024275058351123,0,7.0
0.5949999999999995,0.006717956194297756,-0.00016491352122414895,0.013600825909819661,0.18250097962952028,0,7.0
0.6149999999999995,0.006325419187368126,-0.00042554927598475057,0.013076387650721003,0.20829719742294506,0,7.0
0.6349999999999996,0.006074703227650899,-0.0006108656813398538,0.012760272136641652,0.22195593396876967,0,7.0
0.6549999999999996,0.0053840420099794005,-0.0006824094720047072,0.011450493491963507,1.0,0,7.0
0.6749999999999996,0.004662444235882986,-0.00037444946998217796,0.00969933794174815,0.5181730026122682,0,7.0
0.6949999999999995,0.003539000859501372,-0.0002748700059622372,0.007352871724964981,0.6691773834333762,0,7.0
0.7149999999999995,0.00297298199887552,1.699551062197581e-07,0.005945794042644821,0.5168022718575531,0,7.0
