t,mean_diff,ci_lo,ci_hi,null_mu_mean,p_display,sig,frac_sig_sessions,p_meta,fdr_sig
-0.16499999999999998,0.00038351172338323364,0.00014041413436220867,0.0006266093124042586,9.307426998824116e-06,0.037832560410056136,1,0.09090909090909091,0.41501787005496993,0
-0.14500000000000002,0.00034827430331518274,0.00019559495153021364,0.0005009536551001518,-6.1914430762988185e-06,0.039297046619477666,1,0.09090909090909091,0.035528923372556295,0
-0.125,0.0002765077975086362,9.297452272178831e-05,0.00046004107229548417,-8.250917511424273e-07,0.09250671222845985,0,0.18181818181818182,0.08714363044544812,0
-0.10500000000000002,0.0006457313276654499,0.0003168619190112528,0.0009746007363196469,1.4533321902603194e-05,0.001708567244325116,1,0.36363636363636365,0.9767286336608586,0
-0.08500000000000003,0.00046135232635465386,0.00011924036628792653,0.0008034642864213812,2.281313610801959e-05,0.016597510373443983,1,0.2727272727272727,0.9928690782565787,0
-0.06500000000000004,0.0003895880902958556,6.294414266429623e-05,0.0007162320379274149,1.2355992114706794e-05,0.03368318281669514,1,0.36363636363636365,0.411408713085023,0
-0.045000000000000054,0.0006306791040501269,0.00025504618516793305,0.0010063120229323206,1.72715953792766e-05,0.000976324139614352,1,0.36363636363636365,0.7671961414804805,0
-0.025000000000000064,0.00045100753953813565,0.00014258435990388443,0.0007594307191723869,1.0548821017313906e-05,0.014156700024408104,1,0.18181818181818182,0.9209635110520291,0
-0.005000000000000074,0.0002606226717660701,7.5945790361954925e-06,0.0005136507644959447,-2.1510555758250647e-06,0.09445936050768855,0,0.09090909090909091,0.7067004285122823,0
0.014999999999999916,0.00044447927473749015,0.00018806928468044222,0.0007008892647945381,1.4621452161955245e-05,0.019282401757383452,1,0.18181818181818182,0.26411848340155286,0
0.034999999999999906,2.288784090043272e-05,-0.00021024535428092314,0.0002560210360817886,6.95358817351588e-06,0.4718086404686356,0,0.09090909090909091,0.44864952805048375,0
0.054999999999999896,-0.00036558837637264146,-0.0007552187630653639,2.4042010320080942e-05,-0.0001770162444552381,0.7739809616792775,0,0.09090909090909091,0.17150781671902676,0
0.07499999999999989,-0.0001645745006008504,-0.0007833822532821797,0.00045423325208047895,-0.0007096655614874587,0.04247010007322431,1,0.2727272727272727,0.016965234468012454,0
0.0949999999999999,-0.0001613951634144085,-0.0010549781184274129,0.000732187791598596,-0.0018030303173679437,0.000244081034903588,1,0.36363636363636365,0.9408431073511815,0
0.11499999999999987,-0.0015283780749106234,-0.002698636224878608,-0.0003581199249426388,-0.0030218309423941684,0.007566512082011228,1,0.09090909090909091,0.2721497951518443,0
0.13499999999999984,-0.00033145222514081337,-0.0023534406031181536,0.0016905361528365267,-0.0029326900171888744,0.000488162069807176,1,0.36363636363636365,0.41697872023829224,0
0.15499999999999986,0.0032468208441666156,0.0006477047921112544,0.005845936896221976,-0.001256791089043977,0.000244081034903588,1,0.5454545454545454,0.9998647676201975,0
0.17499999999999988,0.0060572997096767995,0.0039778897725219284,0.00813670964683167,0.0011881975449964661,0.000244081034903588,1,0.7272727272727273,0.988358817259127,0
0.19499999999999984,0.008066842387460926,0.006097121647788155,0.010036563127133696,0.0032683083075016705,0.000244081034903588,1,0.6363636363636364,0.9881045640742102,0
0.2149999999999998,0.01006182720232183,0.007842415421947802,0.012281238982695859,0.004630621162083752,0.000244081034903588,1,0.6363636363636364,0.9975807841398477,0
0.23499999999999982,0.01106494895415006,0.008728111184114751,0.01340178672418537,0.0054211184519807306,0.000244081034903588,1,0.6363636363636364,0.9992817355290967,0
0.25499999999999984,0.008645471653445353,0.006577259979345649,0.010713683327545059,0.0043348787079671965,0.000244081034903588,1,0.5454545454545454,0.7604069267348738,0
0.2749999999999998,0.006917135833837731,0.004866633042698297,0.008967638624977166,0.003218783471624279,0.000244081034903588,1,0.36363636363636365,0.9964009538166402,0
0.29499999999999976,0.005117290526148271,0.003456289192473934,0.006778291859822608,0.002215647114915667,0.000244081034903588,1,0.36363636363636365,0.9987705092113786,0
0.3149999999999998,0.0035281594484495,0.0023288104416894343,0.004727508455209566,0.0015829861747186473,0.000488162069807176,1,0.36363636363636365,0.7862553810558632,0
0.3349999999999998,0.0017342874082634985,0.0010869219420983327,0.002381652874428664,0.0008923241759575131,0.03441542592140591,1,0.18181818181818182,0.7729671837644319,0
0.3549999999999998,0.0013301122212271846,0.0007965074203370897,0.0018637170221172796,0.0007561342655995332,0.07542103978520869,0,0.18181818181818182,0.5064845923026345,0
0.3749999999999997,0.001261976734644731,0.0008031681061327969,0.0017207853631566652,0.0004885743429466513,0.017085672443251158,1,0.18181818181818182,0.35980311668604914,0
0.39499999999999974,0.001090597547789788,0.0006117248501280041,0.0015694702454515717,0.0005325055696233423,0.04149377593360996,1,0.09090909090909091,0.651573200343794,0
0.41499999999999976,0.0002261413482394497,-6.401571699593629e-05,0.0005162984134748356,0.00024167821982471217,0.5181840371003174,0,0.09090909090909091,0.4505374291033389,0
0.43499999999999966,-9.257401759016688e-06,-0.00030763389120856216,0.00028911908769052884,0.0001555111130460219,0.7307786185013424,0,0.18181818181818182,0.6986625382991278,0
0.4549999999999997,0.0001317977253851383,-0.00015741940036796687,0.0004210148511382435,9.167777804998427e-05,0.4317793507444472,0,0.09090909090909091,0.8956708162022661,0
0.4749999999999997,0.000578504629041165,0.00031232501546003805,0.0008446842426222921,0.00012297184715111793,0.030998291432755676,1,0.09090909090909091,0.02193094036640247,0
0.4949999999999997,0.0006422542271292001,0.0003511399641752524,0.0009333684900831479,0.00011585722182255406,0.015133024164022455,1,0.2727272727272727,0.8118564158170374,0
0.5149999999999997,0.0003679859700649829,0.00011730509715767541,0.0006186668429722904,5.514790223473596e-05,0.0873810104954845,0,0.09090909090909091,0.5867988671145672,0
0.5349999999999996,0.00023500115930357663,8.15290867279749e-05,0.00038847323187917837,5.293495288852301e-05,0.2069807175982426,0,0.09090909090909091,0.6456853601325748,0
0.5549999999999996,-0.0003092996272144765,-0.0005701701593921716,-4.842909503678135e-05,2.8960629805760113e-05,0.9458140102514034,0,0.09090909090909091,0.5226079054378214,0
0.5749999999999996,-0.0002997680876241795,-0.0006061160048135282,6.579829565169209e-06,3.248477303876558e-05,0.9455699292164998,0,0.0,0.0008710733024839562,1
0.5949999999999995,3.8958427441264575e-05,-0.00014489187502195156,0.00022280872990448073,2.388352975794311e-05,0.4710763973639248,0,0.0,0.4324371836093395,0
0.6149999999999995,-3.956698230596128e-05,-0.00037440109738620377,0.0002952671327742812,2.8884389356250793e-05,0.6346106907493287,0,0.18181818181818182,0.0005501838135290361,1
0.6349999999999996,0.0001298545600510545,-0.0003048908228365938,0.0005645999429387028,1.5180686354683846e-05,0.2943617280937271,0,0.18181818181818182,0.003070647856189358,1
0.6549999999999996,-0.00032542547966852816,-0.0008782205257744025,0.0002273695664373462,9.611253008321708e-07,0.9414205516231389,0,0.18181818181818182,0.03694075805004442,0
0.6749999999999996,-0.0003795400360484164,-0.000814453285513241,5.537321341640819e-05,4.1033943016215205e-06,0.9648523309738833,0,0.2727272727272727,1.5863931923109987e-11,1
0.6949999999999995,-0.0005105455389936794,-0.0009565582114526873,-6.453286653467145e-05,-3.039321448563713e-06,0.9890163534293386,0,0.18181818181818182,0.001657971123636583,1
0.7149999999999995,-0.0002474876581271377,-0.0006043231982736787,0.0001093478820194033,2.2662393468587514e-06,0.8879668049792531,0,0.18181818181818182,0.4040882466554831,0
