sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20201004,MFEF,MLIP,0.13492567071735134,0.021956087824351298,0.02753075664745141,0.029940119760479042,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201004,MFEF,MSC,0.00945748474973513,0.7864271457085829,0.015188908563863134,0.39520958083832336,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201004,MLIP,MFEF,0.08933198520057513,0.8502994011976048,0.03535443609868459,0.00998003992015968,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201004,MLIP,MSC,0.013425068976362725,0.21956087824351297,0.02217454002463539,0.0998003992015968,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201004,MSC,MFEF,0.005645330369503243,0.8922155688622755,0.01900004143244923,0.11776447105788423,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201004,MSC,MLIP,0.007813925194469051,0.4930139720558882,0.019901225984883607,0.15568862275449102,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
