t,C_mu,C_lo,C_hi,nC
-0.16499999999999998,0.0012633833524607217,0.0006924782318876061,0.0018342884730338373,7.0
-0.14500000000000002,0.0016311773202598266,0.0009281871953866978,0.0023341674451329555,7.0
-0.125,0.0019056213608718928,0.001151862311482186,0.0026593804102615997,7.0
-0.10500000000000002,0.0021166398939779624,0.0013884980633069302,0.0028447817246489947,7.0
-0.08500000000000003,0.002334147046256791,0.0016404389382514047,0.003027855154262177,7.0
-0.06500000000000004,0.0023163515125739094,0.0017167000584152813,0.0029160029667325378,7.0
-0.045000000000000054,0.0023666097967601904,0.0018020894087444127,0.002931130184775968,7.0
-0.025000000000000064,0.0024205625756359007,0.0017595389399437504,0.0030815862113280513,7.0
-0.005000000000000074,0.0023515795980849296,0.0013121793236223493,0.0033909798725475096,7.0
0.014999999999999916,0.002482854731365312,0.0009221880316231741,0.00404352143110745,7.0
0.034999999999999906,0.002921088451398621,0.0007569556205437962,0.0050852212822534455,7.0
0.054999999999999896,0.0037572664431211773,0.0010514330839501112,0.006463099802292243,7.0
0.07499999999999989,0.004799539835238975,0.0015525014474587627,0.008046578223019187,7.0
0.0949999999999999,0.006615081844227945,0.001993265092841089,0.0112368985956148,7.0
0.11499999999999987,0.009196041167403723,0.0018898993113758084,0.01650218302343164,7.0
0.13499999999999984,0.012155468088701275,0.0013251584581928794,0.02298577771920967,7.0
0.15499999999999986,0.015328494963690669,0.0005786061116521204,0.030078383815729217,7.0
0.17499999999999988,0.018628863004228235,-0.0004126376706250004,0.03767036367908147,7.0
0.19499999999999984,0.021755417591272863,-0.0017079185508942461,0.045218753733439976,7.0
0.2149999999999998,0.024327746152829847,-0.002510494414948876,0.05116598672060857,7.0
0.23499999999999982,0.02582187002996796,-0.0030450033524511803,0.054688743412387095,7.0
0.25499999999999984,0.026016171185709057,-0.0032646863307349526,0.05529702870215307,7.0
0.2749999999999998,0.02527036147349473,-0.0033524275373351398,0.0538931504843246,7.0
0.29499999999999976,0.02393341818419738,-0.0033758616364040622,0.051242698004798824,7.0
0.3149999999999998,0.02194519325376095,-0.0031362898828774313,0.047026676390399334,7.0
0.3349999999999998,0.019443652229596726,-0.002766250645420496,0.04165355510461395,7.0
0.3549999999999998,0.017061254461388325,-0.002381068091048818,0.036503577013825464,7.0
0.3749999999999997,0.014802828655895267,-0.0027431894660841314,0.03234884677787467,7.0
0.39499999999999974,0.013301059448669139,-0.0027907493906236345,0.029392868287961914,7.0
0.41499999999999976,0.012088508550993304,-0.0025568346391830355,0.026733851741169642,7.0
0.43499999999999966,0.010629516993450019,-0.0021838400950644384,0.023442874081964476,7.0
0.4549999999999997,0.009269809189083598,-0.0017350976146812084,0.020274715992848406,7.0
0.4749999999999997,0.008425767295401588,-0.0014760449035899938,0.01832757949439317,7.0
0.4949999999999997,0.007615424386201568,-0.00110859842084262,0.016339447193245756,7.0
0.5149999999999997,0.006562662367096447,-0.0004354175445000401,0.013560742278692934,7.0
0.5349999999999996,0.005488411547154434,0.0003002970019368627,0.010676526092372005,7.0
0.5549999999999996,0.004458100554487823,0.000782880653643292,0.008133320455332355,7.0
0.5749999999999996,0.0038170397027462452,0.0011928950396832634,0.0064411843658092275,7.0
0.5949999999999995,0.0035336882263214196,0.00151582349426322,0.005551552958379619,7.0
0.6149999999999995,0.00333452811881133,0.0018022119653731935,0.004866844272249466,7.0
0.6349999999999996,0.0030551728444772478,0.001841279930385694,0.004269065758568801,7.0
0.6549999999999996,0.002948794588645596,0.0019398147324797281,0.003957774444811464,7.0
0.6749999999999996,0.0025447220282691176,0.0016827600646221906,0.0034066839919160447,7.0
0.6949999999999995,0.002257873567318579,0.001538913791373133,0.0029768333432640248,7.0
0.7149999999999995,0.002036049345676579,0.0014253801949920175,0.00264671849636114,7.0
