sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20230707,SFEF,SLIP,,,-0.16500000000000015,0.0013422818791946308,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20230707,SLIP,SFEF,,,0.16500000000000015,0.009395973154362415,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
