sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20200402,MFEF,MLIP,0.040000000000000036,0.07517084282460136,-0.030000000000000027,0.0774487471526196,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20200402,MLIP,MFEF,-0.040000000000000036,0.029612756264236904,0.030000000000000027,0.10933940774487472,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
