sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20200402,MFEF,MLIP,,,-0.030000000000000027,0.0,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20200402,MLIP,MFEF,,,0.030000000000000027,0.002277904328018223,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
