feature,band_start,band_end,I_fwd,I_rev,I_diff,pID_diff,mean_S_fwd_band,mean_S_rev_band,mean_S_diff_band,mean_zrob_fwd_band,mean_zrob_rev_band,mean_zrob_diff_band,mean_zfromp_fwd_band,mean_zfromp_rev_band,mean_zfromp_diff_band,mean_cles_fwd_band,mean_cles_rev_band,mean_cles_diff_band,frac_sig_diff_band,mean_S_fwd_all,mean_S_rev_all,mean_S_diff_all,mean_zrob_fwd_all,mean_zrob_rev_all,mean_zrob_diff_all,mean_zfromp_fwd_all,mean_zfromp_rev_all,mean_zfromp_diff_all,mean_cles_fwd_all,mean_cles_rev_all,mean_cles_diff_all,frac_sig_diff_all
C,0.12,0.28,0.012430364112768459,0.0055337775620498625,0.006896586550718595,0.3473053892215569,0.8092004024664251,0.374183912958899,1.4441051208369138,-0.34395082945108535,-0.8151665787581378,0.2773106026639885,-0.35440748339646627,-0.03309307877795137,0.29987611694344596,0.38997005988023953,0.20683632734530938,0.6115269461077844,0.0,1.2962605731702483,1.445850016051421,1.0961547124891073,0.0944898227012691,0.26223870945530753,-0.1537076532522515,-0.0028506158251681134,0.2597136497196443,-0.250665729194835,0.4552672432911953,0.5340873807939677,0.4476824129518741,0.022222222222222223
R,0.12,0.28,0.02358747837918327,0.029532841632440417,-0.005945363253257148,0.812375249500998,1.0756276129806965,2.2151303798281288,0.6479361658532681,-0.0811664110155726,0.7252561786464609,-0.5700096944161341,-0.14361837232772157,0.5140093849559915,-0.5293315047710944,0.4585828343313373,0.6374750499001995,0.3280938123752495,0.0,1.2179016881107676,1.7237932043154602,1.0397296344414164,-0.04852873385010202,0.2961052458172446,-0.2500324807468305,0.25063207616860156,0.24563104339775224,-0.24913756958970948,0.4693723663783544,0.541583499667332,0.41104457751164336,0.044444444444444446
