sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20231205,SFEF,SLIP,0.020932984827936926,0.03792415169660679,0.01178874157453639,0.013972055888223553,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231205,SFEF,SSC,0.007018375776825393,0.27944111776447106,0.024183666497908183,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231205,SLIP,SFEF,0.03513816777256642,0.001996007984031936,0.011362240669677086,0.029940119760479042,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231205,SLIP,SSC,0.004110678724213295,0.14570858283433133,0.0120271726738387,0.00998003992015968,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231205,SSC,SFEF,0.0072539360192144155,0.43912175648702595,0.021052168944502403,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231205,SSC,SLIP,0.0052186949803632015,0.11776447105788423,0.015709335929517614,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
