t,mu_AB,lo_AB,hi_AB,p_stouffer_AB,sig_AB,mu_BA,lo_BA,hi_BA,p_stouffer_BA,sig_BA
-0.16499999999999998,0.016424256635736566,0.013335658430333948,0.019512854841139182,0.003242387401565905,1,0.01798389395962984,0.01345778369445007,0.022510004224809615,0.0004266790231759465,1
-0.14500000000000002,0.01979913880701276,0.01626384001646589,0.02333443759755963,0.0015842364684633958,1,0.021694684112316415,0.01658704154061989,0.02680232668401294,0.0001251181587939021,1
-0.125,0.023336440919320443,0.019326595886549097,0.02734628595209179,0.0008218508287772819,1,0.025622651104748328,0.01999613333643229,0.031249168873064365,2.9007058788055318e-05,1
-0.10500000000000002,0.027052450244884205,0.022645048933017747,0.03145985155675066,0.0002509176239131605,1,0.029747231522018764,0.02349661952108673,0.035997843522950795,3.293363664114146e-06,1
-0.08500000000000003,0.030766991587354787,0.025999926845344332,0.03553405632936524,6.452923138755562e-05,1,0.03373930975667233,0.026793286297763102,0.04068533321558156,1.076053459336812e-06,1
-0.06500000000000004,0.03446005743864964,0.0291254881490062,0.03979462672829308,2.5624059754592032e-05,1,0.03772773123103628,0.030180893296271237,0.045274569165801325,3.2047523179645765e-07,1
-0.045000000000000054,0.03462888477697176,0.02899225504542766,0.04026551450851587,2.7412857077191433e-05,1,0.038289858096806705,0.03137412035863532,0.04520559583497809,6.904317562117512e-09,1
-0.025000000000000064,0.03463787019372172,0.02891511744476688,0.04036062294267656,3.414510719512709e-05,1,0.03898402252795466,0.03264756790734926,0.04532047714856006,2.650701880213546e-10,1
-0.005000000000000074,0.0355419060743746,0.029673798086750164,0.04141001406199904,9.742637482657024e-06,1,0.039965846413265636,0.033858579364454855,0.04607311346207642,2.8833269105632553e-11,1
0.014999999999999916,0.037166445719328936,0.030872599527123658,0.043460291911534214,1.4748276477849487e-06,1,0.04102039182307488,0.03512795481279354,0.04691282883335623,1.5496492977717935e-12,1
0.034999999999999906,0.03879041972816296,0.03192588002061776,0.04565495943570816,3.3608480554114806e-07,1,0.041732552456274837,0.03623391027500739,0.04723119463754228,1.224020884649235e-12,1
0.054999999999999896,0.040219422851905946,0.03296575451757028,0.047473091186241614,3.382132084395195e-07,1,0.04250960334879231,0.037017801973401356,0.04800140472418326,6.3717919829286984e-12,1
0.07499999999999989,0.041646960298815434,0.03407417869147338,0.04921974190615749,1.0230131863853131e-07,1,0.04332967558400061,0.03746813974927374,0.04919121141872748,1.575217734028911e-11,1
0.0949999999999999,0.04231857478091228,0.03458183569294687,0.05005531386887768,1.3116933905710226e-07,1,0.04421712600293017,0.038238824007417585,0.05019542799844276,1.2969625373671079e-12,1
0.11499999999999987,0.04274278902336386,0.03509762326337564,0.05038795478335208,3.272479254246008e-08,1,0.04504536412637353,0.03887793667933718,0.051212791573409876,3.423927807943983e-13,1
0.13499999999999984,0.043097256709543764,0.035682289220370145,0.050512224198717384,1.9304666420971728e-08,1,0.04542316927526322,0.0388031542697149,0.05204318428081154,1.1650680420416393e-12,1
0.15499999999999986,0.04328454509042407,0.03621102870991209,0.05035806147093606,3.874255805058624e-09,1,0.04534720051014452,0.03819094770393166,0.05250345331635738,4.108824391835242e-12,1
0.17499999999999988,0.04379088842880197,0.036716557434655774,0.05086521942294817,5.657425639071789e-10,1,0.045145539712256634,0.03750440270856548,0.052786676715947785,2.5323410035582583e-11,1
0.19499999999999984,0.04357197834177199,0.03641516977156066,0.05072878691198332,3.875780807405249e-10,1,0.044178624462979925,0.036291231737859385,0.052066017188100465,2.1381285630894808e-10,1
0.2149999999999998,0.042785699210932726,0.0358052414299984,0.04976615699186705,6.449751843717877e-10,1,0.0431760900405339,0.035024803337306246,0.05132737674376156,1.860468445968877e-09,1
0.23499999999999982,0.04201010126921137,0.03500847805564992,0.04901172448277282,2.7459440277155522e-09,1,0.04261984521270538,0.03418447113077355,0.0510552192946372,2.9945661506047827e-09,1
0.25499999999999984,0.040785715237910906,0.0336211174208019,0.047950313055019914,1.761068169070512e-08,1,0.041797976329516866,0.033511201129372996,0.050084751529660736,9.736866646292697e-09,1
0.2749999999999998,0.03952963174842549,0.03250286373853199,0.04655639975831899,9.235161787524149e-07,1,0.04098060048010288,0.03319619318911059,0.04876500777109517,4.263786657077162e-09,1
0.29499999999999976,0.03869359132075261,0.031880149503473815,0.04550703313803141,2.5596429127472398e-05,1,0.03995105749980163,0.03318750769601563,0.046714607303587626,9.264964906385842e-09,1
0.3149999999999998,0.038530918381199056,0.03216495990827657,0.04489687685412154,8.941334970868908e-05,1,0.03910083727061488,0.03311936028556389,0.04508231425566586,6.165037524930028e-08,1
0.3349999999999998,0.03819961370218075,0.03218437489615311,0.04421485250820839,0.0009429989373983538,1,0.038765184598841554,0.0333741284975104,0.04415624070017271,1.9492940850351914e-07,1
0.3549999999999998,0.03866336203767045,0.03246694946555524,0.04485977460978566,0.002126386760286092,1,0.038671669029509796,0.03351344043155986,0.04382989762745973,4.80961188764617e-07,1
0.3749999999999997,0.03939858903415247,0.03304120594978792,0.04575597211851702,0.002973945044830617,1,0.03854650229516014,0.03360107219005639,0.043491932400263895,1.596828395289407e-06,1
0.39499999999999974,0.04031732455001732,0.03363073924723708,0.04700390985279756,0.00245915058894397,1,0.038827870506095485,0.033805463798189855,0.043850277214001115,6.83279668967085e-06,1
0.41499999999999976,0.04130292008195011,0.034100501768031186,0.04850533839586904,0.002470153794811525,1,0.038958563884013746,0.03363416350581422,0.04428296426221327,6.026490323374212e-05,1
