sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20231121,SFEF,SLIP,0.0046629832532119634,0.08782435129740519,0.016278272558787676,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231121,SFEF,SSC,0.04236608245995428,0.001996007984031936,0.022365775602513977,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231121,SLIP,SFEF,0.0033226478013293993,0.16766467065868262,0.014022129725198777,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231121,SLIP,SSC,0.0011368602109404343,0.6027944111776448,0.046677846164422214,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231121,SSC,SFEF,0.014906715245953309,0.23353293413173654,0.03519135579941543,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231121,SSC,SLIP,0.0018768637319270338,0.31736526946107785,0.0268884168919823,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
