sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20230622,SFEF,SLIP,0.06000000000000005,0.016320474777448073,0.0,0.22700296735905046,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20230622,SLIP,SFEF,-0.06000000000000005,0.005934718100890208,0.0,0.21513353115727002,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
