sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20201204,MFEF,MLIP,0.189371157682841,0.003992015968063872,0.03382048130079215,0.3373253493013972,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MFEF,MSC,0.07189490720532249,0.6726546906187625,0.026776534014946892,0.07784431137724551,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MLIP,MFEF,0.08923289043444438,0.9341317365269461,0.06299188596323096,0.02594810379241517,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MLIP,MSC,0.05780610688102363,0.07385229540918163,0.02802705671028206,0.4251497005988024,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MSC,MFEF,0.02101987552240137,0.7105788423153693,0.01949844264274323,0.716566866267465,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MSC,MLIP,0.025223641400957963,0.5389221556886228,0.024447039349012274,0.8383233532934131,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
