sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20230710,SFEF,SLIP,,,-0.015000000000000013,0.12100840336134454,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20230710,SLIP,SFEF,,,0.015000000000000013,0.14453781512605043,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
