sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20231103,SFEF,SLIP,,,0.030000000000000027,0.25225225225225223,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20231103,SFEF,SSC,,,0.0,0.2042042042042042,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20231103,SLIP,SFEF,,,-0.030000000000000027,0.13063063063063063,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20231103,SLIP,SSC,,,-0.010000000000000009,0.16516516516516516,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20231103,SSC,SFEF,,,0.0,0.15915915915915915,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20231103,SSC,SLIP,,,0.010000000000000009,0.2042042042042042,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
