feature,band_start,band_end,I_fwd,I_rev,I_diff,pID_diff,mean_S_fwd_band,mean_S_rev_band,mean_S_diff_band,mean_zrob_fwd_band,mean_zrob_rev_band,mean_zrob_diff_band,mean_zfromp_fwd_band,mean_zfromp_rev_band,mean_zfromp_diff_band,mean_cles_fwd_band,mean_cles_rev_band,mean_cles_diff_band,frac_sig_diff_band,mean_S_fwd_all,mean_S_rev_all,mean_S_diff_all,mean_zrob_fwd_all,mean_zrob_rev_all,mean_zrob_diff_all,mean_zfromp_fwd_all,mean_zfromp_rev_all,mean_zfromp_diff_all,mean_cles_fwd_all,mean_cles_rev_all,mean_cles_diff_all,frac_sig_diff_all
C,0.12,0.28,0.019926577710784894,0.04254751348010144,-0.022620935769316546,0.7265469061876247,0.611106198008353,1.671636602551755,0.7025140774644911,-0.44684217190784714,0.4087630707014154,-0.5855015127385008,-0.4597235874996058,0.3036949220501166,-0.5679572037693106,0.3315868263473054,0.593812375249501,0.33358283433133734,0.0,1.4280927586995977,2.045208147724624,1.2870029517462322,0.3419526850039588,0.9573111072074705,-0.40574845991311276,0.27829622878547455,-0.1298225384262533,0.3199722436378357,0.5118651585717454,0.5489465513417611,0.4568196939454425,0.06666666666666667
R,0.12,0.28,0.009944573772408519,0.01634842734140113,-0.006403853568992609,0.9640718562874252,1.6005427497306832,4.308989636574287,0.28213014401427194,0.413957131816313,2.260468849101951,-1.304294875802888,0.3171168705553208,0.43303518314567757,-0.6352957145546604,0.6062874251497006,0.9116766467065869,0.1626746506986028,0.0,2.5672231931320693,2.975613028681642,1.2009987617976892,0.8746358663050526,1.2711413464881662,-0.20171445985840336,-0.33583389949489667,-0.2717466742336572,-0.10076269602053431,0.6286981592370814,0.6796185406963849,0.45145265025504544,0.044444444444444446
