sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20200402,MFEF,MLIP,0.04987183258208602,0.09780439121756487,0.017552542658830352,0.249500998003992,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20200402,MLIP,MFEF,0.019460296949038284,0.9540918163672655,0.015574048118544051,0.44510978043912175,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
