feature,band_start,band_end,I_fwd,I_rev,I_diff,pID_diff,mean_S_fwd_band,mean_S_rev_band,mean_S_diff_band,mean_zrob_fwd_band,mean_zrob_rev_band,mean_zrob_diff_band,mean_zfromp_fwd_band,mean_zfromp_rev_band,mean_zfromp_diff_band,mean_cles_fwd_band,mean_cles_rev_band,mean_cles_diff_band,frac_sig_diff_band,mean_S_fwd_all,mean_S_rev_all,mean_S_diff_all,mean_zrob_fwd_all,mean_zrob_rev_all,mean_zrob_diff_all,mean_zfromp_fwd_all,mean_zfromp_rev_all,mean_zfromp_diff_all,mean_cles_fwd_all,mean_cles_rev_all,mean_cles_diff_all,frac_sig_diff_all
C,0.12,0.28,0.004509716397631784,0.0037140946987864317,0.0007956216988453525,0.4550898203592814,1.1234074038887631,0.955817178830853,1.3560337485817775,0.06583213008226427,-0.08100319213677316,0.09258229180102262,-0.028108754659576754,-0.1693553099992168,0.0887846082040766,0.49226546906187624,0.4328842315369261,0.5409181636726548,0.0,1.4246651486001345,1.4130737587522921,1.2784966225261607,0.27445636834106324,0.2557190729571539,0.005799376563918685,0.18494337890189347,0.11098950933346959,-0.009673229292864464,0.5364382346418274,0.5367930805056553,0.5002439565313818,0.022222222222222223
R,0.12,0.28,0.06518856222443092,0.042903443233199084,0.02228511899123183,0.001996007984031936,8.968666793195208,8.374305855424776,5.920830874980318,7.18705778458673,4.335275803972965,2.3819575292444277,-2.878791947670574,-2.7415634581711483,-0.45192383951331794,0.998003992015968,0.9965069860279441,0.9698103792415169,0.75,8.04391111948028,6.846624509863992,3.9860158396961163,5.858239129402836,4.0910161929321625,1.4238624449276267,-2.1968660223228103,-1.4823396175366743,-0.08671838514396335,0.990374805943668,0.9631847416278556,0.8085606564648479,0.4
