t,C_mu,C_lo,C_hi,nC
-0.16499999999999998,0.003069738461700875,0.001749201733818418,0.004390275189583332,7.0
-0.14500000000000002,0.003940571255279434,0.0026130661308246417,0.005268076379734227,7.0
-0.125,0.004844093744544848,0.0036527553461360007,0.006035432142953696,7.0
-0.10500000000000002,0.005800786457335125,0.004715565877605802,0.006886007037064448,7.0
-0.08500000000000003,0.006721041693873801,0.005503505411042857,0.007938577976704744,7.0
-0.06500000000000004,0.006906460885379555,0.005844295039140862,0.007968626731618248,7.0
-0.045000000000000054,0.007364184456325696,0.006205361432432409,0.008523007480218983,7.0
-0.025000000000000064,0.00771696453046027,0.006576546321530444,0.008857382739390096,7.0
-0.005000000000000074,0.008372086383427475,0.007119093309399574,0.009625079457455376,7.0
0.014999999999999916,0.009009263085095268,0.007366139028933193,0.010652387141257342,7.0
0.034999999999999906,0.01030611389810966,0.007274823487247724,0.013337404308971595,7.0
0.054999999999999896,0.011782578477963686,0.006719612145281878,0.016845544810645492,7.0
0.07499999999999989,0.014279542472104738,0.0065062070858547235,0.022052877858354754,7.0
0.0949999999999999,0.01799449533841025,0.007192214053512941,0.02879677662330756,7.0
0.11499999999999987,0.022575007133053302,0.008725852161341289,0.03642416210476532,7.0
0.13499999999999984,0.028398515921873195,0.011483891898141672,0.04531313994560472,7.0
0.15499999999999986,0.03444084402878985,0.014257567585848875,0.054624120471730826,7.0
0.17499999999999988,0.039980709246491,0.016569227765061163,0.06339219072792084,7.0
0.19499999999999984,0.04503362199270069,0.01972284259512467,0.0703444013902767,7.0
0.2149999999999998,0.048979729648471415,0.022164817878443047,0.07579464141849979,7.0
0.23499999999999982,0.05015487090699163,0.023142028739863242,0.07716771307412001,7.0
0.25499999999999984,0.048881822036823695,0.022538861550779096,0.0752247825228683,7.0
0.2749999999999998,0.04600057615353426,0.02055716821802993,0.0714439840890386,7.0
0.29499999999999976,0.04172051303465952,0.01758838969074245,0.06585263637857659,7.0
0.3149999999999998,0.036839303215318975,0.01419622618037326,0.059482380250264685,7.0
0.3349999999999998,0.03193664994192079,0.01129745604535504,0.05257584383848654,7.0
0.3549999999999998,0.026954191855333303,0.008187019108316488,0.045721364602350115,7.0
0.3749999999999997,0.02298495096657179,0.005475247043031588,0.04049465489011199,7.0
0.39499999999999974,0.02084330475247517,0.0036456237155111787,0.03804098578943916,7.0
0.41499999999999976,0.019462752335514692,0.002726570449452622,0.03619893422157676,7.0
0.43499999999999966,0.018609765177712564,0.002103025264334323,0.03511650509109081,7.0
0.4549999999999997,0.018188056639230715,0.0012533210810618117,0.03512279219739962,7.0
0.4749999999999997,0.017847902484912775,0.0006640830556372442,0.03503172191418831,7.0
0.4949999999999997,0.017560791207369666,0.0005397601299369226,0.03458182228480241,7.0
0.5149999999999997,0.017162914283786794,0.00032846268446362625,0.03399736588310996,7.0
0.5349999999999996,0.01668193106207681,0.0002695534555247833,0.033094308668628836,7.0
0.5549999999999996,0.015930282774191132,0.00039128481368085055,0.03146928073470141,7.0
0.5749999999999996,0.015643581732817286,0.0007915247500350289,0.030495638715599543,7.0
0.5949999999999995,0.01549784211144461,0.0014200677911669433,0.029575616431722275,7.0
0.6149999999999995,0.01490996876860397,0.0019583613009039394,0.027861576236304,7.0
0.6349999999999996,0.014176281258583428,0.0023364336782606097,0.026016128838906246,7.0
0.6549999999999996,0.013801032838824487,0.002929881158664785,0.02467218451898419,7.0
0.6749999999999996,0.01192808180050534,0.002721564666694031,0.02113459893431665,7.0
0.6949999999999995,0.00999904096256182,0.0026528889048627073,0.01734519302026093,7.0
0.7149999999999995,0.008299974975344165,0.002348258223858992,0.014251691726829337,7.0
