sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20231109,SFEF,SLIP,0.007238051343309609,0.4291417165668663,0.005079305105218443,0.35728542914171657,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231109,SFEF,SSC,0.024078225537912272,0.007984031936127744,0.015745476712464283,0.001996007984031936,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231109,SLIP,SFEF,0.009609792181114477,0.12974051896207583,0.007447667424634398,0.11177644710578842,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231109,SLIP,SSC,0.005286407205679726,0.21756487025948104,0.006070573823223928,0.46706586826347307,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231109,SSC,SFEF,0.014502443313223944,0.2554890219560878,0.01463541868583998,0.003992015968063872,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20231109,SSC,SLIP,0.008815970136649403,0.029940119760479042,0.01448087003563961,0.003992015968063872,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
