t,mu_AB,lo_AB,hi_AB,p_stouffer_AB,sig_AB,mu_BA,lo_BA,hi_BA,p_stouffer_BA,sig_BA
-0.16499999999999998,0.011934299173444504,0.009061549382994083,0.014807048963894925,0.5573932172005915,0,0.011267115928409241,0.009382435545730192,0.01315179631108829,0.6812497228686261,0
-0.14500000000000002,0.014661027448186972,0.01133580140481225,0.017986253491561695,0.67209476016831,0,0.013775101321785065,0.011548399008892651,0.01600180363467748,0.7861587939131903,0
-0.125,0.01754151001695852,0.013855008909759874,0.02122801112415717,0.6849579290473461,0,0.016253200391311444,0.013734243595704172,0.018772157186918714,0.8197217770726354,0
-0.10500000000000002,0.02054762050740003,0.016303521091904204,0.024791719922895857,0.6597808547371666,0,0.019237859551282703,0.016534999091620886,0.02194072001094452,0.803275259924478,0
-0.08500000000000003,0.023644843222733258,0.01901818439662469,0.028271502048841827,0.5950987517102703,0,0.02316398911428436,0.020302609237999383,0.026025368990569335,0.5735592320247339,0
-0.06500000000000004,0.023423871922623952,0.01877001579371806,0.028077728051529843,0.6237243535291236,0,0.023866481385998672,0.0216042232845121,0.026128739487485245,0.3893657516220046,0
-0.045000000000000054,0.023094757594516603,0.018731068284860944,0.027458446904172262,0.6414271553368521,0,0.024776319061974684,0.022613865970888297,0.02693877215306107,0.23524962230577273,0
-0.025000000000000064,0.022804722997358872,0.018746001847735574,0.02686344414698217,0.6874044700012343,0,0.025701234587573323,0.023071832650765196,0.02833063652438145,0.11290295541238038,0
-0.005000000000000074,0.023543932225856146,0.02023682306866514,0.026851041383047152,0.5342056990526528,0,0.026214744147602737,0.023297488375286467,0.029131999919919008,0.11425658581639664,0
0.014999999999999916,0.02468238078663732,0.021399907731367122,0.02796485384190752,0.40621686980661553,0,0.027679120150950306,0.024287879696213616,0.031070360605686995,0.049243961761352706,1
0.034999999999999906,0.026115540815485394,0.022878325514353835,0.029352756116616953,0.32208581521925517,0,0.029434314282278013,0.025282884754507157,0.03358574381004887,0.037285673764712035,1
0.054999999999999896,0.028218890454213195,0.024264483538447963,0.032173297369978426,0.2109685397180474,0,0.03168729286547879,0.026518539083061364,0.03685604664789622,0.032675513924511845,1
0.07499999999999989,0.030179076613486257,0.02533448183224015,0.035023671394732364,0.21403644705960967,0,0.03345664376397765,0.02761122801603331,0.039302059511922,0.04298095490513121,1
0.0949999999999999,0.03219557798468327,0.026135617066127666,0.03825553890323887,0.19656648371041197,0,0.0358815821254227,0.028264022065814944,0.04349914218503046,0.027004010332166373,1
0.11499999999999987,0.03389294391333041,0.027015427497584454,0.04077046032907637,0.13700680202283588,0,0.03771279724954656,0.028836622816072025,0.046588971683021105,0.01708265760584826,1
0.13499999999999984,0.03584584032813073,0.028175676225598353,0.0435160044306631,0.05843064570645318,0,0.039431520917483635,0.029525385773305178,0.04933765606166209,0.009201486025689043,1
0.15499999999999986,0.03708872433189652,0.028168907460682263,0.04600854120311078,0.035938100726209066,1,0.04079043273968368,0.029544612184942434,0.05203625329442492,0.004451873077041646,1
0.17499999999999988,0.037973892070734434,0.028254679131825625,0.047693105009643244,0.01350691500325285,1,0.041868760963719436,0.029730339505282817,0.054007182422156054,0.0013242800935606702,1
0.19499999999999984,0.0382353986077286,0.02831941737907043,0.04815137983638677,0.0030268630967106303,1,0.04290397048663479,0.030024559652060936,0.055783381321208636,0.00012388798252427335,1
0.2149999999999998,0.03814670322818665,0.0285376524268382,0.047755754029535094,0.0008245976262549748,1,0.043126096829627994,0.030359251702245946,0.05589294195701004,4.228815712825629e-06,1
0.23499999999999982,0.0379994776677357,0.02883845563016134,0.047160499705310055,0.00015069795771105454,1,0.04237405772889584,0.029664287900097126,0.05508382755769455,6.872509140665173e-07,1
0.25499999999999984,0.03727387508851042,0.028378793251053417,0.046168956925967425,5.228332707318817e-05,1,0.0409302687650679,0.029459213234015888,0.052401324296119905,2.9399413514763495e-07,1
0.2749999999999998,0.03716762099433637,0.026768719476254747,0.04756652251241799,0.00014152306246184576,1,0.0401905464255406,0.02872662783987224,0.05165446501120897,9.002129391921798e-07,1
0.29499999999999976,0.0364068194119076,0.024765220319356712,0.048048418504458484,0.000620414902279709,1,0.03915682919693991,0.027655685862830647,0.05065797253104918,3.88014095931144e-06,1
0.3149999999999998,0.0356610791520865,0.023638076399634472,0.04768408190453853,0.0007901538318616508,1,0.038593107639056004,0.027300656690946563,0.049885558587165445,3.342192809729916e-06,1
0.3349999999999998,0.035112829496949605,0.023135932958273216,0.047089726035625994,0.00044226234597499747,1,0.037585270845829966,0.026209678122758418,0.048960863568901516,8.265634466875227e-06,1
0.3549999999999998,0.03497686070912336,0.023120690057574833,0.04683303136067189,0.000355928959844487,1,0.03606489941650721,0.02481485701933699,0.04731494181367743,2.0187725206732843e-05,1
0.3749999999999997,0.034091246804597956,0.022411215944803015,0.0457712776643929,0.0007873098174826509,1,0.03426885838066731,0.02359510409145086,0.04494261266988376,0.00024040754026311006,1
0.39499999999999974,0.03312677248847085,0.022305054513521598,0.04394849046342011,0.001573094846182288,1,0.03319014179385472,0.022927786764756077,0.04345249682295336,0.00046018374303424814,1
0.41499999999999976,0.03249042590621808,0.022677803118627937,0.04230304869380823,0.0014766428452280822,1,0.03202223059466481,0.022438687095963653,0.041605774093365966,0.0015004898122021881,1
0.43499999999999966,0.03138768602219381,0.023647267879734323,0.03912810416465329,0.0011968837287923417,1,0.03049002207267561,0.02184983912262519,0.03913020502272603,0.004171829185751208,1
0.4549999999999997,0.031188691143607002,0.02515570203597689,0.037221680251237114,0.0003021875449528144,1,0.029146497674934158,0.02156379187858585,0.036729203471282466,0.011698197104299313,1
0.4749999999999997,0.030157752319658886,0.025079042950778563,0.03523646168853921,0.0008344167094985755,1,0.027648700405788307,0.020938271375474063,0.03435912943610255,0.031146541367409575,1
0.4949999999999997,0.029139587641242446,0.025470089828700988,0.03280908545378391,0.002282312103662143,1,0.025925751990493146,0.020078295025743566,0.03177320895524273,0.15446881105542687,0
0.5149999999999997,0.027732356771485448,0.024984821451161134,0.030479892091809763,0.013429697511757599,1,0.02486098954025578,0.019342297539421297,0.030379681541090265,0.3477757990038618,0
0.5349999999999996,0.026969066838855717,0.024783779831501932,0.029154353846209503,0.0324330888803015,1,0.0242851401259766,0.01902907318098574,0.02954120707096746,0.448831164610465,0
0.5549999999999996,0.02639983280990445,0.02443756686751346,0.02836209875229544,0.0706454149258573,0,0.023663103032344222,0.018153410280974933,0.029172795783713512,0.5979262250014528,0
0.5749999999999996,0.026435476062260144,0.024697163187761308,0.02817378893675898,0.07394881493888283,0,0.024042521749199165,0.018703808976418365,0.029381234521979965,0.509924221186002,0
0.5949999999999995,0.02706990171318242,0.025197634890142703,0.028942168536222137,0.05165470786463189,0,0.02505200384793619,0.020037971343068478,0.0300660363528039,0.32514646193787344,0
0.6149999999999995,0.027762827953914517,0.02530580725665315,0.030219848651175885,0.0299695178692998,1,0.025879606641763895,0.020859239828052194,0.030899973455475595,0.20910039311076067,0
0.6349999999999996,0.028764915562321376,0.026165191665439916,0.031364639459202835,0.009961402262242847,1,0.02698476150143298,0.021938900951141923,0.032030622051724036,0.08259358639931835,0
0.6549999999999996,0.030019771318418275,0.026832227723417496,0.03320731491341905,0.0020049386697817972,1,0.02824056602139588,0.02299785738431961,0.03348327465847215,0.022457470397687973,1
