feature,band_start,band_end,I_fwd,I_rev,I_diff,pID_diff,mean_S_fwd_band,mean_S_rev_band,mean_S_diff_band,mean_zrob_fwd_band,mean_zrob_rev_band,mean_zrob_diff_band,mean_zfromp_fwd_band,mean_zfromp_rev_band,mean_zfromp_diff_band,mean_cles_fwd_band,mean_cles_rev_band,mean_cles_diff_band,frac_sig_diff_band,mean_S_fwd_all,mean_S_rev_all,mean_S_diff_all,mean_zrob_fwd_all,mean_zrob_rev_all,mean_zrob_diff_all,mean_zfromp_fwd_all,mean_zfromp_rev_all,mean_zfromp_diff_all,mean_cles_fwd_all,mean_cles_rev_all,mean_cles_diff_all,frac_sig_diff_all
C,0.12,0.28,0.09406230689293926,0.12865081424161673,-0.03458850734867745,0.9401197604790419,1.9586450487753686,5.7403800435458665,0.33927917690422127,0.5840098583737146,2.3077814954892806,-1.2877584810846465,0.47683171649177697,-0.3671805354071809,0.13276432261161863,0.6424650698602794,0.9673153692614771,0.18812375249500998,0.0,2.62969370310554,3.793209993271047,1.1795431911122214,0.9056898202001468,1.5677365214293904,-0.4504715974077533,-0.4215902811709695,-0.2417886729605954,0.27241274982955455,0.6000443557329785,0.7869594145043247,0.39813705921490355,0.06666666666666667
R,0.12,0.28,0.05686893673802483,0.03957494450258029,0.017293992235444547,0.07584830339321358,4.910261969251514,2.128640161961052,3.009285264067953,2.1885778883266265,0.71636923246175,1.0365705743702287,-0.6857033541635561,0.6059877199628987,0.43406068218846006,0.8919660678642714,0.6951097804391217,0.7891716566866267,0.125,2.998188355615678,2.364043937265541,1.948595052537522,1.013953637899248,0.8126637039788466,0.15084602806062503,-0.3115027733586535,0.42893331977460414,-0.3802610231563298,0.6624528720337104,0.7005100909292525,0.5245952539365712,0.13333333333333333
