sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20230710,SFEF,SLIP,0.008738344940086967,0.5269461077844312,0.013337206351310874,0.7604790419161677,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20230710,SLIP,SFEF,0.014860318051020092,0.03992015968063872,0.026735202304470948,0.023952095808383235,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
