t,R_mu,R_lo,R_hi,nR
-0.16499999999999998,0.0252141200790957,0.017613586257899678,0.032814653900291715,7.0
-0.14500000000000002,0.03053892250075171,0.02156061891213414,0.03951722608936928,7.0
-0.125,0.03607211742913336,0.025667735515702256,0.04647649934256447,7.0
-0.10500000000000002,0.041047597103179345,0.029556552909220952,0.05253864129713774,7.0
-0.08500000000000003,0.04581565543037166,0.0334310152186157,0.058200295642127614,7.0
-0.06500000000000004,0.050815625842542976,0.03767191839536925,0.0639593332897167,7.0
-0.045000000000000054,0.05192874511380251,0.03835194639628967,0.06550554383131535,7.0
-0.025000000000000064,0.053432626185141406,0.03980176723879287,0.06706348513148994,7.0
-0.005000000000000074,0.054218046222146,0.04079722458575317,0.06763886785853884,7.0
0.014999999999999916,0.05508731238917369,0.04114756493182733,0.06902705984652005,7.0
0.034999999999999906,0.05646363097751781,0.04120672280752069,0.07172053914751493,7.0
0.054999999999999896,0.05775249856575314,0.04145071252506659,0.07405428460643969,7.0
0.07499999999999989,0.058305473799440545,0.041531260307344844,0.07507968729153625,7.0
0.0949999999999999,0.059283021794445716,0.0423582134831352,0.07620783010575624,7.0
0.11499999999999987,0.06054421425745414,0.04362083011236114,0.07746759840254713,7.0
0.13499999999999984,0.06121609291234734,0.04445808650954228,0.07797409931515241,7.0
0.15499999999999986,0.06036966068117817,0.04394272490452596,0.07679659645783038,7.0
0.17499999999999988,0.0590075548669776,0.04310095273986429,0.0749141569940909,7.0
0.19499999999999984,0.05781220670251337,0.042466730562186646,0.0731576828428401,7.0
0.2149999999999998,0.05701765863428092,0.042277999261708374,0.07175731800685346,7.0
0.23499999999999982,0.055518844534654437,0.041445832511554356,0.06959185655775452,7.0
0.25499999999999984,0.05348697813650389,0.03999089324789633,0.06698306302511145,7.0
0.2749999999999998,0.052125713039712716,0.03859255503843756,0.06565887104098787,7.0
0.29499999999999976,0.05122231837242407,0.03811293762837684,0.0643316991164713,7.0
0.3149999999999998,0.050791718483821864,0.037939421660176054,0.06364401530746767,7.0
0.3349999999999998,0.05051846383879462,0.03775862977454263,0.06327829790304661,7.0
0.3549999999999998,0.05074683490388212,0.03796159837705427,0.06353207143070996,7.0
0.3749999999999997,0.05174370608144746,0.03858520662218572,0.06490220554070919,7.0
0.39499999999999974,0.052493253479027745,0.03906580510816422,0.06592070184989127,7.0
0.41499999999999976,0.05235775512451416,0.03874218577046684,0.06597332447856148,7.0
0.43499999999999966,0.0521979000531965,0.039082785392346435,0.06531301471404657,7.0
0.4549999999999997,0.0522850047605972,0.03933487405575643,0.06523513546543797,7.0
0.4749999999999997,0.05218854867098578,0.039878482767834,0.06449861457413757,7.0
0.4949999999999997,0.05186049419759931,0.04011762343803063,0.063603364957168,7.0
0.5149999999999997,0.05077421000473653,0.0395519834672825,0.06199643654219056,7.0
0.5349999999999996,0.050350350295091696,0.03967592581027027,0.061024774779913124,7.0
0.5549999999999996,0.05000637683109271,0.039137018164279766,0.06087573549790565,7.0
0.5749999999999996,0.04940967348384728,0.03918974486794593,0.05962960209974864,7.0
0.5949999999999995,0.04872756812550002,0.0396196719790914,0.05783546427190864,7.0
0.6149999999999995,0.04865291715211218,0.04084561410185837,0.05646022020236599,7.0
0.6349999999999996,0.04832852059596758,0.04131355747218486,0.0553434837197503,7.0
0.6549999999999996,0.04365961227682609,0.03775976987533258,0.0495594546783196,7.0
0.6749999999999996,0.03903116330115959,0.033905167487826376,0.044157159114492806,7.0
0.6949999999999995,0.034309584772783584,0.030078498320251217,0.03854067122531595,7.0
0.7149999999999995,0.02979721806404783,0.02587880584332218,0.03371563028477348,7.0
