t,mu_AB,lo_AB,hi_AB,p_stouffer_AB,sig_AB,mu_BA,lo_BA,hi_BA,p_stouffer_BA,sig_BA
-0.16499999999999998,0.016815469546154323,0.0065417554035241635,0.027089183688784484,0.28365741481732565,0,0.017777992365452615,0.00853206416037744,0.02702392057052779,0.6373327129355886,0
-0.14500000000000002,0.02110641136666578,0.0079660647696578,0.03424675796367376,0.26575440317877175,0,0.02131202375757499,0.00997090026265184,0.03265314725249814,0.7427886367434631,0
-0.125,0.025490844817808386,0.00992011829548338,0.04106157134013339,0.20608803136649256,0,0.02573949180674952,0.01186334176532646,0.03961564184817258,0.7362051584805253,0
-0.10500000000000002,0.030007392016862925,0.011975527583717446,0.04803925645000841,0.1922449961861925,0,0.02998338584850022,0.013375377961033875,0.04659139373596656,0.780207438112761,0
-0.08500000000000003,0.03512475169725963,0.013446177302986032,0.05680332609153323,0.1565791658168737,0,0.03340453187259155,0.014754305477482445,0.05205475826770065,0.8435149680510793,0
-0.06500000000000004,0.04013159778093539,0.015347416578354228,0.06491577898351655,0.11656216204785808,0,0.037192575580249645,0.015962896158942055,0.05842225500155723,0.8850631287163786,0
-0.045000000000000054,0.041639537526931565,0.015679782164254162,0.06759929288960898,0.10489687050255214,0,0.03752407538987508,0.01543400237045689,0.05961414840929327,0.943091110946025,0
-0.025000000000000064,0.0436257618804616,0.015780702673479863,0.07147082108744333,0.07649921760244316,0,0.0384075384662637,0.014840881690204803,0.061974195242322595,0.9822069196335833,0
-0.005000000000000074,0.045028703767748195,0.014883030489606326,0.07517437704589006,0.06769492701134161,0,0.03931025866609643,0.014854174297254427,0.06376634303493843,0.9921746390595497,0
0.014999999999999916,0.04621138126987746,0.013842817001002587,0.07857994553875233,0.039224860881376,1,0.04031681168312803,0.015360745711534354,0.0652728776547217,1.0,0
0.034999999999999906,0.04761506544416883,0.013890107839474156,0.08134002304886351,0.02657001754066879,1,0.042111954062362185,0.016880608917324964,0.0673432992073994,1.0,0
0.054999999999999896,0.04885373302909605,0.014461451754738903,0.08324601430345319,0.022722798188929638,1,0.04447830198424385,0.019313422593117323,0.06964318137537037,0.9713805971940974,0
0.07499999999999989,0.05067155612478297,0.014747206842071599,0.08659590540749434,0.019006620497670434,1,0.04595015838412629,0.019699113851757613,0.07220120291649497,0.9709139745472916,0
0.0949999999999999,0.05310411924964515,0.01462619306496949,0.0915820454343208,0.02717105129026054,1,0.046996866643800074,0.0187476695467653,0.07524606374083484,0.9753542793394722,0
0.11499999999999987,0.056194145719539804,0.015303322180390606,0.09708496925868901,0.017423249123463158,1,0.04847360110177862,0.018015862988896895,0.07893133921466033,0.9601810087157925,0
0.13499999999999984,0.05938893421616297,0.014364800438034453,0.10441306799429148,0.008961653093089827,1,0.0491608213531159,0.016982950560938778,0.08133869214529302,0.9479334587242813,0
0.15499999999999986,0.06266215853324013,0.013073199402282049,0.11225111766419821,0.006233099490574601,1,0.04908338636416241,0.014898970868064229,0.08326780186026059,0.933006853338385,0
0.17499999999999988,0.06524865628678975,0.011592616654669055,0.11890469591891044,0.005735234609933415,1,0.048155926759694004,0.011750704406800316,0.08456114911258769,0.9260660874371714,0
0.19499999999999984,0.06655437454245645,0.010472736724444286,0.12263601236046862,0.002263690979006361,1,0.04695938776134791,0.008886729094852594,0.08503204642784322,0.8777350416934405,0
0.2149999999999998,0.0668343277261236,0.010242536766596921,0.12342611868565029,0.0006795688760364849,1,0.04567513332135852,0.006497740303868953,0.0848525263388481,0.7970433474873784,0
0.23499999999999982,0.06575805223386506,0.010383028003245282,0.12113307646448485,0.0004037663725791063,1,0.044027049961891336,0.005546407417161649,0.08250769250662102,0.6816972318365337,0
0.25499999999999984,0.06383743809742169,0.010839132764433851,0.11683574343040953,0.0007980619273263434,1,0.04184307736924855,0.0062275177401696705,0.07745863699832742,0.6976251562427059,0
0.2749999999999998,0.06104846091785881,0.011373729703033977,0.11072319213268364,0.0026970965734807173,1,0.03925364552872022,0.007624856332391086,0.07088243472504935,1.0,0
0.29499999999999976,0.05795291899669396,0.012859836609300845,0.10304600138408708,0.005114540494312814,1,0.03698627199734713,0.008686826043068491,0.06528571795162577,1.0,0
0.3149999999999998,0.053864324293640235,0.013819993486738548,0.09390865510054192,0.014206033537143004,1,0.03454340923724426,0.00904708476128218,0.060039733713206346,1.0,0
0.3349999999999998,0.04954876424221647,0.014557646542909877,0.08453988194152307,0.04107507652547193,1,0.032244442200887256,0.009203187874372735,0.05528569652740178,1.0,0
0.3549999999999998,0.04603084557380359,0.016065723147479716,0.07599596800012746,0.0408770058271114,1,0.030327704069598765,0.008894455967009798,0.051760952172187735,1.0,0
0.3749999999999997,0.04283107976546276,0.016811452435601504,0.06885070709532401,0.044846424773426596,1,0.029021435504506372,0.009552450371342776,0.048490420637669965,0.8973739104999637,0
0.39499999999999974,0.041143047048829665,0.016665119924964916,0.06562097417269441,0.0783519145397813,0,0.02847237651694811,0.010245442763494199,0.04669931027040202,0.8033626362688481,0
0.41499999999999976,0.04107305976639662,0.014968292333249273,0.06717782719954397,0.08876018135074171,0,0.027420259051668453,0.010603271369988676,0.04423724673334823,0.7949151135732755,0
0.43499999999999966,0.041507332418359875,0.014119153668377044,0.06889551116834271,0.06976536967923941,0,0.026361332116887976,0.010959270393223728,0.04176339384055222,0.801762503153765,0
0.4549999999999997,0.04266032896330028,0.013482587054470647,0.0718380708721299,0.039846416914549376,1,0.02593338351528113,0.01158359435476567,0.04028317267579659,0.6834610409300609,0
