t,mean_diff,ci_lo,ci_hi,null_mu_mean,meta_p,fdr_sig,frac_sig_sessions
-0.16499999999999998,0.00010234193956641961,-0.0003498831892492866,0.0005545670683821259,5.12530132220565e-06,0.8943858627970529,0,0.14285714285714285
-0.14500000000000002,3.567275554420468e-05,-0.0004196342355876789,0.0004909797466760883,-5.3322610485986015e-06,0.9285298574754988,0,0.14285714285714285
-0.125,-0.00029057283767256766,-0.0005655862659974767,-1.555940934765853e-05,2.5310806706711137e-06,0.9526942229459104,0,0.0
-0.10500000000000002,-0.0004269480611542666,-0.0009280577659453099,7.416164363677663e-05,-3.3295785845192275e-06,0.100622483710648,0,0.0
-0.08500000000000003,-7.056758698512108e-05,-0.0004978656849776555,0.00035673051100741345,-5.419361755655188e-06,0.6013742793794593,0,0.14285714285714285
-0.06500000000000004,-5.81909005302166e-05,-0.0005842130352286516,0.00046783123416821833,2.07949264511793e-06,0.03481845018124476,0,0.0
-0.045000000000000054,0.00011342620302041605,-0.0003523922564564334,0.0005792446624972655,9.359508113554215e-06,0.00419607358965153,0,0.0
-0.025000000000000064,-2.6610935568852625e-05,-0.0004183668623148929,0.00036514499117718766,3.858426350040142e-06,0.08532663623201178,0,0.0
-0.005000000000000074,0.00016861182839209246,-0.00021416097352228242,0.0005513846303064673,-8.73534628678962e-06,0.12276386451395352,0,0.14285714285714285
0.014999999999999916,-3.5920219593113565e-05,-0.0003723866876779016,0.0003005462484916745,-1.401794846734061e-05,0.5060354040742038,0,0.0
0.034999999999999906,-0.00010181694816462248,-0.0003656629717196807,0.00016202907539043576,-1.638766938805203e-05,0.718355640221014,0,0.0
0.054999999999999896,0.00022448316892815582,-5.16404445072213e-05,0.0005006067823635329,-1.4439661089028677e-05,0.05884416522039745,0,0.14285714285714285
0.07499999999999989,-6.692147210176022e-05,-0.00032043722041532696,0.00018659427621180654,1.5918348005901492e-06,0.6474693170403156,0,0.0
0.0949999999999999,-0.00014138197172359945,-0.0006043823793541071,0.0003216184359069083,1.2699513840532532e-05,0.0979893699616454,0,0.0
0.11499999999999987,-0.00043380921134420283,-0.0009154131610166239,4.779473832821821e-05,2.3926257257596147e-05,0.5836788870322661,0,0.0
0.13499999999999984,-0.0003037723956873357,-0.0007761037106039127,0.00016855891922924125,6.519483269720475e-05,0.9618716965289359,0,0.0
0.15499999999999986,-0.00010473928207282185,-0.0007862177864225574,0.0005767392222769136,0.00011796421143350651,0.8051382788663899,0,0.14285714285714285
0.17499999999999988,-1.9063444977020599e-06,-0.0008330579106099181,0.000829245221614514,0.00017317890276234626,0.9971564774704115,0,0.14285714285714285
0.19499999999999984,0.00021791708020450895,-0.0007682818102509782,0.0012041159706599961,0.00014940388704409512,0.9641172819791642,0,0.14285714285714285
0.2149999999999998,0.00011416458852665722,-0.0007087675329391129,0.0009370967099924274,0.00012175786301074222,0.4906260849923379,0,0.0
0.23499999999999982,-0.00014502416168853905,-0.0006823527239129507,0.0003923044005358726,6.79760987423846e-05,0.6862823974084178,0,0.0
0.25499999999999984,-0.00019835402971116984,-0.0007420320559372169,0.00034532399651487726,-4.4616746373522795e-05,0.6694524796989172,0,0.0
0.2749999999999998,-0.0002977279140792421,-0.0007668954389891576,0.00017143961083067332,-0.0001329731097349052,0.6899696469312292,0,0.0
0.29499999999999976,-0.0003897530490849769,-0.0010641509046568796,0.00028464480648692566,-0.0001469224590351888,0.8161409977607388,0,0.0
0.3149999999999998,-0.0004086401331924414,-0.0010733607749297256,0.00025608050854484285,-0.00010419754705120085,0.21117160915638045,0,0.0
0.3349999999999998,-0.00044780436011496047,-0.0013507105859918015,0.0004551018657618805,-8.182511586500337e-05,0.876720759706361,0,0.14285714285714285
0.3549999999999998,-0.00038895067656190616,-0.0010713641195163953,0.000293462766392583,-1.727696522265089e-05,0.4103649510560414,0,0.14285714285714285
0.3749999999999997,-0.0003257111315224103,-0.001073764213846113,0.00042234195080129237,1.0531413105744268e-05,0.001179365591898943,0,0.14285714285714285
0.39499999999999974,-0.00018823324761872527,-0.0006711726109228759,0.00029470611568542537,4.73857969461793e-06,0.14431303721466895,0,0.0
0.41499999999999976,-0.00036515510177697984,-0.000734896062895107,4.585859341147216e-06,2.523796174741682e-06,0.6204818933314611,0,0.0
0.43499999999999966,-0.00030106347462852205,-0.0007108638280745681,0.00010873687881752403,1.7815808338589645e-06,0.436850273765472,0,0.0
0.4549999999999997,8.851069473117395e-05,-0.00024200490131411724,0.0004190262907764651,-6.507267121529189e-07,0.27749637891338436,0,0.0
0.4749999999999997,-8.150335624266245e-05,-0.0004664929457512855,0.0003034862332659606,-1.3173932610989912e-05,0.107300578090062,0,0.0
0.4949999999999997,2.60633495005392e-05,-0.0003174819907321255,0.0003696086897332039,-6.027750828262464e-06,0.4842648408606263,0,0.14285714285714285
0.5149999999999997,-8.933697003864663e-05,-0.0004688643330257534,0.0002901903929484601,8.259262437597543e-07,0.7824510940151416,0,0.14285714285714285
0.5349999999999996,-0.0002693428802740913,-0.0006175624317179114,7.887667116972881e-05,-6.270277273972575e-06,0.4588640773640633,0,0.0
0.5549999999999996,-0.0002111333175202166,-0.00048046989625403157,5.820326121359836e-05,9.317934661164929e-07,0.8984696925917961,0,0.0
0.5749999999999996,-0.00018406320998763355,-0.0004132464363618111,4.5120016386544006e-05,-3.777712831402941e-06,0.8968178224127924,0,0.0
0.5949999999999995,-0.0002329896315628448,-0.0004351396030155282,-3.0839660110161364e-05,3.165892702373132e-06,0.9360821152224843,0,0.0
0.6149999999999995,-0.0002506217988825237,-0.00047391898473759706,-2.7324613027450293e-05,-8.895042387857317e-07,0.9430106868678005,0,0.0
0.6349999999999996,-0.00017630149912999655,-0.0003715231304863558,1.892013222636266e-05,-9.594027634593654e-06,0.8758407359685454,0,0.0
0.6549999999999996,-9.924518900770111e-05,-0.0002532025251885207,5.471214717311849e-05,7.841390122174455e-06,0.7762888968379691,0,0.0
0.6749999999999996,-3.682070091985699e-05,-0.00021263543650279563,0.00013899403466308168,-2.902069755260051e-06,0.5805611576498011,0,0.0
0.6949999999999995,-0.00013540678364458355,-0.0004725010297304628,0.0002016874624412957,-8.142580369372028e-06,0.776864730577698,0,0.14285714285714285
0.7149999999999995,-7.543368715129684e-05,-0.00041209654644561205,0.0002612291721430184,-5.751487385743311e-06,0.6516105933153677,0,0.0
