t,mean_diff,ci_lo,ci_hi,null_mu_mean,meta_p,fdr_sig,frac_sig_sessions
-0.16499999999999998,0.000754199032313089,-0.0016129061301929058,0.0031213041948190837,-0.0001580227929965419,0.9471282284264715,0,0.25
-0.14500000000000002,0.0011442509402095425,-0.0014506108587478096,0.0037391127391668945,-0.000173961220348023,0.5735579393614954,0,0.25
-0.125,0.0014309191147018237,-0.0013389494616375137,0.004200787691041161,-0.0002136073145216213,0.13711788558461313,0,0.16666666666666666
-0.10500000000000002,0.0018512375235696075,-0.0010188161417525297,0.004721291188891745,-0.00023292431636778987,0.08987814418034065,0,0.16666666666666666
-0.08500000000000003,0.0023090246852853933,-0.0005771410291092122,0.005195190399679999,-0.00025093100482473846,0.05942794495359638,0,0.16666666666666666
-0.06500000000000004,0.00257193833953443,1.240294617563557e-05,0.0051314737328932245,-0.000191941446207014,0.03951699956022204,0,0.08333333333333333
-0.045000000000000054,0.002967770892376743,0.0003001290591342124,0.005635412725619274,-7.706652638513936e-05,0.029530791457336867,0,0.16666666666666666
-0.025000000000000064,0.0034844817459258816,0.0002560949900941847,0.0067128685017575785,-6.446498416777626e-06,0.14549076102535144,0,0.16666666666666666
-0.005000000000000074,0.004253039609185332,0.0006188353859558271,0.007887243832414837,8.404518621177309e-05,0.0889023539115037,0,0.25
0.014999999999999916,0.004387450200820442,-7.273407183760842e-05,0.008847634473478493,0.00010679349746543441,0.15821194842118275,0,0.25
0.034999999999999906,0.0039917400066064165,-0.0008013175130508329,0.008784797526263665,0.00018715589607091264,0.23823727505471665,0,0.3333333333333333
0.054999999999999896,0.003220194416007032,-0.0018006372904205508,0.008241026122434615,0.00039801029119510505,0.8195105876253024,0,0.3333333333333333
0.07499999999999989,0.0028122686295398006,-0.002420395854243657,0.008044933113323258,0.0006040293865771101,0.9286837163169666,0,0.25
0.0949999999999999,0.0025901528845613006,-0.003040285202162076,0.008220590971284678,0.0006281549654129378,0.22595283087372203,0,0.3333333333333333
0.11499999999999987,0.0028925506155521173,-0.002828205322452896,0.00861330655355713,0.0006230049181298004,0.25660251720621985,0,0.25
0.13499999999999984,0.0030259706127786523,-0.002452309666136144,0.008504250891693448,0.0006652933552847832,0.9977322427852849,0,0.3333333333333333
0.15499999999999986,0.002535991658382081,-0.002646254129545139,0.007718237446309301,0.0006503629680919995,0.7485972903609834,0,0.25
0.17499999999999988,0.0024364127301194764,-0.0021450355467706335,0.007017861007009586,0.0006865128001589392,0.7138858759210899,0,0.16666666666666666
0.19499999999999984,0.0028270343692295423,-0.0010038939546991054,0.0066579626931581905,0.0006839547013456501,0.5761788371765004,0,0.16666666666666666
0.2149999999999998,0.0032097807930359444,-0.0002694000973063968,0.006688961683378286,0.0005020632541626066,0.402004625372235,0,0.08333333333333333
0.23499999999999982,0.0031477768876055794,-0.0003255888126662515,0.00662114258787741,0.00030705226349668746,0.3591511713186868,0,0.25
0.25499999999999984,0.0031835816633279516,-0.000623320400848522,0.006990483727504425,0.00023866383680533416,0.9836797657583752,0,0.3333333333333333
0.2749999999999998,0.002775669702861683,-0.0013644847181964047,0.006915824123919771,0.0001136229578757297,0.994944830528327,0,0.3333333333333333
