sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20201216,MFEF,MLIP,0.12851355476282644,0.003992015968063872,0.04650086167227804,0.015968063872255488,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201216,MFEF,MSC,0.032457042926450276,0.9800399201596807,0.028827707814739655,0.21157684630738524,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201216,MLIP,MFEF,0.08196708420075194,0.14770459081836326,0.03711226346432116,0.023952095808383235,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201216,MLIP,MSC,0.025606971298868148,0.688622754491018,0.03637394426233953,0.12974051896207583,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201216,MSC,MFEF,0.015384921815725431,0.5449101796407185,0.036576459863307625,0.043912175648702596,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201216,MSC,MLIP,0.022954581561648448,0.2055888223552894,0.042640688018808055,0.19161676646706588,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
