sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20201001,MFEF,MLIP,-0.030000000000000027,0.04904051172707889,-0.010000000000000009,0.01279317697228145,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201001,MFEF,MSC,,,0.20500000000000018,0.0042643923240938165,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201001,MLIP,MFEF,0.030000000000000027,0.14498933901918976,0.010000000000000009,0.019189765458422176,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201001,MLIP,MSC,,,0.4600000000000004,0.0021321961620469083,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201001,MSC,MFEF,,,-0.20500000000000018,0.0,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201001,MSC,MLIP,,,-0.4600000000000004,0.0,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
