sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20200327,MFEF,MLIP,0.008106664572063025,0.02594810379241517,0.009295676079218128,0.15768463073852296,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20200327,MLIP,MFEF,0.0010217721195265933,0.7864271457085829,0.010444547262060597,0.09580838323353294,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
