feature,band_start,band_end,I_fwd,I_rev,I_diff,pID_diff,mean_S_fwd_band,mean_S_rev_band,mean_S_diff_band,mean_zrob_fwd_band,mean_zrob_rev_band,mean_zrob_diff_band,mean_zfromp_fwd_band,mean_zfromp_rev_band,mean_zfromp_diff_band,mean_cles_fwd_band,mean_cles_rev_band,mean_cles_diff_band,frac_sig_diff_band,mean_S_fwd_all,mean_S_rev_all,mean_S_diff_all,mean_zrob_fwd_all,mean_zrob_rev_all,mean_zrob_diff_all,mean_zfromp_fwd_all,mean_zfromp_rev_all,mean_zfromp_diff_all,mean_cles_fwd_all,mean_cles_rev_all,mean_cles_diff_all,frac_sig_diff_all
C,0.12,0.28,0.014702567595662958,0.015924322928623925,-0.0012217553329609684,0.5089820359281437,1.9553639686100213,1.7560394268482067,1.1618766849727962,0.614246325366977,0.4912417552140667,-0.010260045059916331,0.459149537395,0.41261029741651106,-0.003158992437807512,0.6364770459081837,0.6349800399201597,0.49925149700598803,0.0,2.2214193954233763,1.2481129567636338,2.0945675223162836,0.7960683524813749,0.09924958436095695,0.4531349132651073,-0.2979677956598134,-0.018940453627384397,0.09186656239372736,0.5729873586161011,0.49053005100909286,0.5945886005766245,0.13333333333333333
R,0.12,0.28,0.03336266213335397,0.030705008122902742,0.00265765401045122,0.25948103792415167,6.963630578066994,5.435823139393282,2.308613231282402,3.0400516316271946,2.6242904532229776,0.3184893224361145,-1.9031346160825175,-1.3322903094431968,-0.30874527304383304,0.9885229540918163,0.8897205588822356,0.5531437125748503,0.25,3.8436860654424834,3.431969741452146,1.885587109811976,1.5980363351137359,1.422735972012017,0.13273944755538458,0.10401473256342578,-0.39621104707900034,0.151504800395423,0.8182302062541584,0.7410068751386117,0.5474828121534708,0.13333333333333333
