sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20200401,MFEF,MLIP,0.16042806970912663,0.01996007984031936,0.02708052740287113,0.6766467065868264,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20200401,MLIP,MFEF,0.09145844588495598,0.15169660678642716,0.032121606806372126,0.11776447105788423,0.16,0.02,4,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
