feature,band_start,band_end,I_fwd,I_rev,I_diff,pID_diff,mean_S_fwd_band,mean_S_rev_band,mean_S_diff_band,mean_zrob_fwd_band,mean_zrob_rev_band,mean_zrob_diff_band,mean_zfromp_fwd_band,mean_zfromp_rev_band,mean_zfromp_diff_band,mean_cles_fwd_band,mean_cles_rev_band,mean_cles_diff_band,frac_sig_diff_band,mean_S_fwd_all,mean_S_rev_all,mean_S_diff_all,mean_zrob_fwd_all,mean_zrob_rev_all,mean_zrob_diff_all,mean_zfromp_fwd_all,mean_zfromp_rev_all,mean_zfromp_diff_all,mean_cles_fwd_all,mean_cles_rev_all,mean_cles_diff_all,frac_sig_diff_all
C,0.12,0.28,0.08923289043444438,0.1617912621292764,-0.072558371694832,1.0,0.30853432146304116,6.043823831702934,0.02612518425421548,-1.018141746031608,2.3275228189233057,-2.3233592374863097,-0.5137715312318325,-1.2904464503704984,1.6064825884972853,0.18263473053892218,0.9785429141716566,0.017714570858283457,0.0,1.4558068422442128,3.639813975829421,0.5990760075593565,0.18925566783124992,1.5411017382813068,-0.9800222035416564,0.14352311375463497,0.03606143063063836,-0.06058433530617632,0.5052561543579507,0.7976935018851186,0.2500332667997338,0.022222222222222223
R,0.12,0.28,0.06071984757390202,0.04999601013863037,0.010723837435271649,0.5349301397205589,3.257631638863509,4.0769505209953065,1.0460882828155156,1.4878822897008053,1.8247056357818732,-0.08474477775995179,1.242639648823177,0.26453449634850357,-0.1307233692020356,0.8867265469061876,0.8807385229540918,0.4573353293413174,0.0,2.3786028053325454,2.6576441228693755,1.6321281655698694,0.7629748609485016,0.8868122508737628,-0.02553502498887217,0.20086684586911063,-0.2520545211680099,-0.042178855847641826,0.6699489909070747,0.6518518518518518,0.4811709913506321,0.1111111111111111
