t,mu,lo,hi,p_stouffer,sig_fdr,n_sessions
-0.16499999999999998,0.021543875871925307,0.017970279364309026,0.025117472379541587,0.057605130657214954,0,11.0
-0.14500000000000002,0.025548442356849888,0.021671673706718707,0.029425211006981068,0.07139643314507538,0,11.0
-0.125,0.029952362560822645,0.025577576978251367,0.034327148143393924,0.0644224053783411,0,11.0
-0.10500000000000002,0.034283381637105245,0.029717414968891114,0.03884934830531937,0.04339692224135161,0,11.0
-0.08500000000000003,0.038717136400471544,0.03402645843439684,0.04340781436654625,0.02456910670898016,0,11.0
-0.06500000000000004,0.04292009786100286,0.03840487361204676,0.047435322109958954,0.01616211832994474,1,11.0
-0.045000000000000054,0.04280039687640052,0.03930561572681688,0.04629517802598416,0.012568968993816987,1,11.0
-0.025000000000000064,0.0437421958229246,0.04086236352165176,0.04662202812419744,0.003897051106374616,1,11.0
-0.005000000000000074,0.04499484154081274,0.04178181159867038,0.048207871482955106,0.002767029628042761,1,11.0
0.014999999999999916,0.04717216413289234,0.04304791042382823,0.051296417841956446,0.001572552142106165,1,11.0
0.034999999999999906,0.05018002709339156,0.04541266915699268,0.05494738502979044,0.001041867294594545,1,11.0
0.054999999999999896,0.05389360417915674,0.048521312397661,0.05926589596065249,0.0002235448948213481,1,11.0
0.07499999999999989,0.05659449422070059,0.05073004240537866,0.06245894603602253,9.396359594038284e-05,1,11.0
0.0949999999999999,0.05863755190068356,0.052293535670447464,0.06498156813091965,7.31031972096563e-05,1,11.0
0.11499999999999987,0.060248060687059145,0.05351588373379655,0.06698023764032174,4.145053816762001e-05,1,11.0
0.13499999999999984,0.061476615785639316,0.05399992772293258,0.06895330384834605,3.2864109153374343e-05,1,11.0
0.15499999999999986,0.061510297977896984,0.05327329045991616,0.0697473054958778,0.00010130896465387895,1,11.0
0.17499999999999988,0.06131693644551428,0.05271102483086498,0.06992284806016358,0.00015896560770312096,1,11.0
0.19499999999999984,0.060875069454189454,0.05218640447889143,0.06956373442948748,0.00025769395406405327,1,11.0
0.2149999999999998,0.059185021322943815,0.0509342112287485,0.06743583141713913,0.0012590606770620516,1,11.0
0.23499999999999982,0.05693317106555793,0.04854345607414216,0.0653228860569737,0.004702604243866704,1,11.0
0.25499999999999984,0.05414621481911495,0.04549834937103754,0.06279408026719235,0.008785738236412932,1,11.0
0.2749999999999998,0.051929992746688414,0.0432920066100817,0.060567978883295126,0.022602416800642344,1,11.0
0.29499999999999976,0.05044123959372502,0.04189554616457945,0.058986933022870586,0.035922765087404884,0,11.0
0.3149999999999998,0.049589565427575755,0.04094953451874363,0.05822959633640788,0.07469805512048344,0,11.0
0.3349999999999998,0.04893964725758027,0.040433258549324384,0.05744603596583616,0.10958072945674846,0,11.0
0.3549999999999998,0.0490499380277707,0.04083522540221361,0.05726465065332778,0.10913057064368592,0,11.0
0.3749999999999997,0.04886805072871949,0.04101993069199519,0.05671617076544379,0.15830134350634528,0,11.0
0.39499999999999974,0.049126803603861305,0.041624955472770106,0.056628651734952504,0.19260935116826428,0,11.0
0.41499999999999976,0.04943460143771971,0.04205834426747302,0.0568108586079664,0.25575132091246877,0,11.0
0.43499999999999966,0.049395934824939605,0.041748275422634776,0.057043594227244435,0.41858875874848456,0,11.0
0.4549999999999997,0.050052645328639594,0.04177186088296657,0.05833342977431262,0.48529446402250376,0,11.0
0.4749999999999997,0.05164051825487963,0.04198967441919575,0.0612913620905635,0.428786091905335,0,11.0
0.4949999999999997,0.052883023418308056,0.04134108705227611,0.06442495978434,0.4969014691471181,0,11.0
0.5149999999999997,0.053699099320626976,0.04083843419032909,0.06655976445092486,0.6195485331780941,0,11.0
0.5349999999999996,0.05574310444150286,0.04156257734429615,0.06992363153870956,0.5713213090241998,0,11.0
0.5549999999999996,0.05730836702467046,0.041765633807313206,0.0728511002420277,0.5924473008155031,0,11.0
0.5749999999999996,0.05966010963121284,0.0427605698367706,0.07655964942565507,0.4992750988502581,0,11.0
0.5949999999999995,0.06187809091506289,0.044499532242951584,0.0792566495871742,0.38105281531136614,0,11.0
0.6149999999999995,0.06430713233718074,0.0468764510880612,0.08173781358630029,0.2845917544660179,0,11.0
0.6349999999999996,0.06593220193007023,0.04858345881948953,0.08328094504065092,0.19708603734766994,0,11.0
0.6549999999999996,0.06034430410212346,0.044615834514237854,0.07607277369000906,0.18208719109393434,0,11.0
0.6749999999999996,0.05386784300279334,0.040326633853595244,0.06740905215199144,0.2368341491822621,0,11.0
0.6949999999999995,0.04774001423606273,0.03627232750930934,0.05920770096281612,0.2333937966853581,0,11.0
0.7149999999999995,0.04173134895015121,0.031715852406869326,0.05174684549343309,0.18783152705149386,0,11.0
