t,mu_AB,lo_AB,hi_AB,p_stouffer_AB,sig_AB,mu_BA,lo_BA,hi_BA,p_stouffer_BA,sig_BA
-0.16499999999999998,0.04430529144700657,0.014671193227593003,0.07393938966642014,1.0,0,0.04690279081501422,0.012791810663414706,0.08101377096661375,0.39334948691785,0
-0.14500000000000002,0.05280558695919921,0.017897056881578804,0.08771411703681961,0.2547504086915475,0,0.056160578423654996,0.01556334655269246,0.09675781029461752,0.4789003209247342,0
-0.125,0.061563692728250886,0.021134081531234854,0.10199330392526693,0.2633148615233931,0,0.06552592674582379,0.018360357525873276,0.1126914959657743,0.5904651846573987,0
-0.10500000000000002,0.07035465902854982,0.02453981450394318,0.11616950355315644,0.28696156563402686,0,0.07534027131130581,0.021337025983413263,0.12934351663919835,0.6765084707351677,0
-0.08500000000000003,0.07936454042307563,0.028356561017721882,0.13037251982842937,0.2734693456077766,0,0.08580130459893075,0.024676378850193595,0.14692623034766789,0.7183700576972485,0
-0.06500000000000004,0.08803264844954718,0.03218449445630515,0.14388080244278922,0.3069901770810082,0,0.09695106728262072,0.028280289365051878,0.16562184520018958,0.75175929896431,0
-0.045000000000000054,0.09098724793988744,0.03405942641713415,0.1479150694626407,0.31411631721250965,0,0.10052229164483306,0.029948052161443903,0.1710965311282222,0.7513797218825997,0
-0.025000000000000064,0.09472024318260912,0.036366356376435025,0.15307412998878323,0.2860923323337816,0,0.10536009937077406,0.03206078837462313,0.178659410366925,0.6678730249982759,0
-0.005000000000000074,0.09930185188815895,0.03841759016908348,0.16018611360723442,0.3523452897883079,0,0.11088677308418693,0.034020565934054225,0.18775298023431963,0.7041101523831204,0
0.014999999999999916,0.10528004042050036,0.04028143636008434,0.1702786444809164,0.46166076952570245,0,0.11810349635139923,0.03653432053261316,0.1996726721701853,0.7428499108847914,0
0.034999999999999906,0.11122359173415891,0.04170427400231537,0.18074290946600247,0.606004342192296,0,0.12642797388893284,0.039005473268154206,0.21385047450971148,0.7488892216473196,0
0.054999999999999896,0.11833319336038318,0.04322287080796028,0.1934435159128061,0.6363809921287883,0,0.13554842827014021,0.04179117497462552,0.2293056815656549,0.49504444175239615,0
0.07499999999999989,0.1301961539936208,0.0443824277418564,0.2160098802453852,0.5830561593218464,0,0.14547767791319016,0.045263611064047415,0.2456917447623329,0.2439507673371042,0
0.0949999999999999,0.13977401745088155,0.046027751341338255,0.23352028356042487,0.5001425154990498,0,0.15526798913511644,0.04875533733864912,0.26178064093158376,0.08454262893244346,0
0.11499999999999987,0.14714783372038673,0.04818924089290172,0.24610642654787174,1.0,0,0.163901757653753,0.051752047935808176,0.27605146737169783,0.03542440848240125,0
0.13499999999999984,0.1553757549305799,0.05024807692117739,0.2605034329399824,1.0,0,0.1714232284408824,0.05456480291614889,0.2882816539656159,0.016499611098131917,0
0.15499999999999986,0.1592220416775209,0.05320661696342416,0.26523746639161766,1.0,0,0.17742125295998265,0.057010471353139816,0.2978320345668255,1.0,0
0.17499999999999988,0.16291107556757903,0.055921088801590066,0.269901062333568,1.0,0,0.18163903219399194,0.05907470865598968,0.3042033557319942,1.0,0
0.19499999999999984,0.16549715019572261,0.0582869704828361,0.27270732990860913,1.0,0,0.18455465935797277,0.06071276018901159,0.30839655852693393,1.0,0
0.2149999999999998,0.16559216082599879,0.05997323170915897,0.2712110899428386,1.0,0,0.18544110982065387,0.06166308060217622,0.3092191390391315,1.0,0
0.23499999999999982,0.1652269102461994,0.061373921232359185,0.2690798992600396,1.0,0,0.18423433036747836,0.06171395654856171,0.306754704186395,1.0,0
0.25499999999999984,0.16352372369970736,0.06209147873864711,0.2649559686607676,0.12090622038955079,0,0.1807150752462987,0.06101923109272174,0.3004109193998757,1.0,0
0.2749999999999998,0.15629115609680347,0.06247591875660183,0.25010639343700514,0.13384601269068597,0,0.17511466789153643,0.05928562063842417,0.2909437151446487,1.0,0
