sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20230705,SFEF,SLIP,-0.030000000000000027,0.04430379746835443,-0.010000000000000009,0.185126582278481,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20230705,SLIP,SFEF,0.030000000000000027,0.10284810126582279,0.010000000000000009,0.22468354430379747,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
