t,mean_diff,ci_lo,ci_hi,null_mu_mean,meta_p,fdr_sig,frac_sig_sessions
-0.16499999999999998,-0.0002208952676080944,-0.00053871400979566,9.692347457947121e-05,2.515495834811507e-06,0.058239006595081674,0,0.0
-0.14500000000000002,-0.00020912855974980206,-0.0005178028502753331,9.954573077572908e-05,6.2145089286759735e-06,0.056767422261738115,0,0.0
-0.125,-0.00017137832162027777,-0.0004708825112616137,0.00012812586802105815,-9.799573483939303e-07,0.3502422963768778,0,0.0
-0.10500000000000002,-0.00016838912690912036,-0.0005137118414548704,0.0001769335876366297,2.958167248885949e-06,0.1921011516530797,0,0.0
-0.08500000000000003,-4.081402905276449e-05,-0.0002796145930042638,0.00019798653489873485,4.462721801063657e-06,0.11456430017098586,0,0.0
-0.06500000000000004,-0.00012020406427791721,-0.00039855965894959437,0.00015815153039375998,3.521189185923559e-06,0.0006318921674887283,1,0.0
-0.045000000000000054,-0.00015824527665834443,-0.00039294038176149225,7.64498284448034e-05,3.437978601270169e-06,0.06514773536601398,0,0.0
-0.025000000000000064,-0.00021356406358651438,-0.00048174319404040264,5.461506686737388e-05,8.402780578758618e-06,0.15897430994270856,0,0.0
-0.005000000000000074,-0.00022095474219630548,-0.000541711305296817,9.980182090420594e-05,3.301965257440157e-06,0.008030372340215107,1,0.09090909090909091
0.014999999999999916,-0.0001872728589875687,-0.0004406896892466637,6.61439712715263e-05,8.362475549547907e-06,0.11400137141053568,0,0.0
0.034999999999999906,1.010623459539952e-06,-0.00023790357051911391,0.00023992481743819382,9.327771695894117e-06,0.48861341912936296,0,0.0
0.054999999999999896,7.915331071491921e-05,-0.000505069215857489,0.0006633758372873274,5.567036593388595e-05,0.7154156145450921,0,0.09090909090909091
0.07499999999999989,-2.3717476905630794e-05,-0.0007945644076544725,0.0007471294538432109,0.00018979565662246968,0.06929361841241016,0,0.09090909090909091
0.0949999999999999,-0.00037279262524745097,-0.001563227111022619,0.0008176418605277171,0.00039363360731522367,0.1438802977021774,0,0.18181818181818182
0.11499999999999987,-3.835665800612235e-05,-0.0012896155625203025,0.001212902246508058,0.0006894786388837866,0.8319831567939986,0,0.18181818181818182
