t,mean_diff,ci_lo,ci_hi,null_mu_mean,meta_p,fdr_sig,frac_sig_sessions
-0.16499999999999998,0.00017193846305658915,-0.00021839474218728085,0.0005622716683004592,-1.217939956590331e-05,0.2993095210657098,0,0.0
-0.14500000000000002,0.0002483216907554718,-0.00019565539517153323,0.0006922987766824768,-1.0563744241566404e-05,0.2439544217601307,0,0.0
-0.125,0.0004042180875036575,-0.00019506547055846108,0.0010035016455657761,-7.763702138584496e-06,0.1741960613682661,0,0.0
-0.10500000000000002,0.0004793585522950417,-0.0003046307904418767,0.0012633478950319602,-3.8054294551229314e-06,0.16775772106021514,0,0.0
-0.08500000000000003,0.0004984663504927468,-0.00048521501656161503,0.0014821477175471086,-4.763541170080892e-06,0.15804165878418663,0,0.0
-0.06500000000000004,0.000315708223592268,-0.0009484973166405102,0.0015799137638250462,-9.202203845651922e-06,0.23831114454869057,0,0.0
-0.045000000000000054,0.00025061574740703534,-0.0012048296440873615,0.0017060611389014323,-2.728112150822393e-07,0.33195463324886004,0,0.0
-0.025000000000000064,0.0003569341132686686,-0.0011701340724251203,0.0018840022989624573,-3.5288468646505754e-07,0.25730953091206976,0,0.2857142857142857
-0.005000000000000074,0.0003885578040765685,-0.0011580809232977151,0.001935196531450852,-6.959998942677495e-06,0.7916016293929944,0,0.14285714285714285
0.014999999999999916,0.00036845450866058045,-0.0011060143019532601,0.0018429233192744211,-5.883297312177166e-06,0.28234878003084524,0,0.14285714285714285
0.034999999999999906,0.0004571647368920967,-0.000794806105766512,0.0017091355795507055,7.886687304464657e-05,0.2992556450482473,0,0.0
0.054999999999999896,0.0008599277677307948,-0.000468054091476292,0.0021879096269378814,0.0001992531094659682,0.22662992382832606,0,0.14285714285714285
0.07499999999999989,0.0014636953252854332,-0.00034905694726584295,0.0032764475978367094,0.0003631680755981543,0.16144558533802414,0,0.0
0.0949999999999999,0.002715334674216467,-0.00016811805273531013,0.0055987874011682445,0.0007315683710719934,0.07087450329122728,0,0.14285714285714285
0.11499999999999987,0.004077135746413863,-0.00016897592670636532,0.00832324741953409,0.0012584383487209958,0.04909136751256652,0,0.14285714285714285
0.13499999999999984,0.005517706662824358,-0.00014913260224062776,0.011184545927889342,0.0018646997200298006,0.4303312959581341,0,0.14285714285714285
0.15499999999999986,0.007540218822670405,0.0006282762718507889,0.014452161373490022,0.002559891542238302,0.35433467644969,0,0.2857142857142857
0.17499999999999988,0.009200068699709883,0.001089445476456754,0.01731069192296301,0.002971804025215955,0.8602790230374422,0,0.2857142857142857
0.19499999999999984,0.011189232412001263,0.002129837158800052,0.020248627665202475,0.0033399451550717024,0.7767023530561192,0,0.2857142857142857
0.2149999999999998,0.013389551091989348,0.0028599372188121124,0.023919164965166585,0.003781558985197792,0.7596301956603501,0,0.2857142857142857
0.23499999999999982,0.014485144537098775,0.002922655360738928,0.026047633713458623,0.0039036630920759687,0.8337028780238533,0,0.2857142857142857
0.25499999999999984,0.014670619978961482,0.0026350027612677875,0.02670623719665518,0.003795775029573101,0.8722440478237146,0,0.2857142857142857
0.2749999999999998,0.014364985238534989,0.0024424321745322095,0.02628753830253777,0.003509218553702701,0.8370449704317,0,0.2857142857142857
0.29499999999999976,0.013968207976470998,0.001813028687235983,0.02612338726570601,0.0031071786457063794,0.7940337712973313,0,0.42857142857142855
0.3149999999999998,0.012823778315872308,0.0007502834976988847,0.02489727313404573,0.0026622195588027553,0.9929825681375072,0,0.42857142857142855
0.3349999999999998,0.011744993470551562,0.00040268674526411537,0.02308730019583901,0.002350744886647983,0.9899155249908843,0,0.5714285714285714
0.3549999999999998,0.010187526737998349,-0.00029835326078773636,0.020673406736784434,0.0020381655087278847,0.9999494923469296,0,0.5714285714285714
0.3749999999999997,0.00825699832911764,-0.0008260186035106195,0.017340015261745896,0.0015776827848775928,0.7892687722055358,0,0.5714285714285714
0.39499999999999974,0.007262776174741961,-0.0008304813527019277,0.01535603370218585,0.0014247081584526863,0.656259352616835,0,0.42857142857142855
0.41499999999999976,0.006531185939024519,-0.0004708085581112964,0.013533180436160334,0.0011990389408835117,0.057192150274056705,0,0.14285714285714285
0.43499999999999966,0.005784452160536296,-0.00015893056920190766,0.0117278348902745,0.0009942212474978473,0.04501766541374489,0,0.14285714285714285
0.4549999999999997,0.004785939029223307,0.0008373115699257683,0.008734566488520846,0.0008531994578627591,0.373024142377304,0,0.42857142857142855
0.4749999999999997,0.0037301066785703605,0.001762174186219362,0.005698039170921359,0.0006756900539450014,0.9566096121220293,0,0.42857142857142855
0.4949999999999997,0.00225934802747899,0.0005348710629057931,0.003983824992052187,0.0005771158268361938,0.7213281423111826,0,0.42857142857142855
0.5149999999999997,0.0009167593501224011,-0.0022950221017338443,0.004128540801978647,0.000478604634500254,0.9169473339775598,0,0.2857142857142857
0.5349999999999996,-0.00038601784665834337,-0.005426575269957988,0.004654539576641302,0.0003816281680002536,0.5206530158316739,0,0.2857142857142857
0.5549999999999996,-0.0014773651605447004,-0.008117556028762563,0.0051628257076731625,0.0002961048297083554,0.14538437443392682,0,0.14285714285714285
0.5749999999999996,-0.002334316884391673,-0.010163272433456008,0.005494638664672663,0.0003003177961319177,0.14558974855488274,0,0.14285714285714285
0.5949999999999995,-0.0029231063493965997,-0.01156394696898636,0.00571773427019316,0.00027479660781127484,0.0014020261391117592,1,0.14285714285714285
0.6149999999999995,-0.002993741435413188,-0.011318690995526242,0.005331208124699867,0.0002760558200730301,0.0019284531693417118,1,0.14285714285714285
