t,mean_diff,ci_lo,ci_hi,null_mu_mean,p_display,sig,frac_sig_sessions,p_meta,fdr_sig
-0.16499999999999998,0.0008969208205415416,-0.0007267631023255705,0.0025206047434086537,7.214705374597692e-06,0.14156700024408103,0,0.14285714285714285,0.7716758075682485,0
-0.14500000000000002,0.000914666851402505,-0.001333944585011907,0.0031632782878169173,5.812886898302287e-06,0.18013180375884794,0,0.14285714285714285,0.8680757152023448,0
-0.125,0.0010163559750883638,-0.00193667356516744,0.003969385515344167,1.5910712182603965e-05,0.18769831584085916,0,0.14285714285714285,0.9146692967105029,0
-0.10500000000000002,0.0006648257022860314,-0.002566077939977279,0.003895729344549342,2.15326206163641e-05,0.30119599707102757,0,0.14285714285714285,0.9424333501958992,0
-0.08500000000000003,0.00034258496824426173,-0.002993243366608718,0.003678413303097241,2.8765976230836715e-05,0.41420551623138885,0,0.14285714285714285,0.9552532017698454,0
-0.06500000000000004,-8.404267334494125e-05,-0.0031036056475164477,0.002935520300826565,2.2044791708034995e-05,0.5330729802294362,0,0.14285714285714285,0.6237846345089089,0
-0.045000000000000054,-0.00021416907567219995,-0.003340333193452104,0.002911995042107704,3.277586309486291e-05,0.5779838906516963,0,0.14285714285714285,0.654502642925028,0
-0.025000000000000064,-0.00027853141504021475,-0.0035558229099163416,0.0029987600798359122,4.7200461192270085e-05,0.5999511837930193,0,0.14285714285714285,0.08671594415773679,0
-0.005000000000000074,-0.0003732683499485151,-0.004271741266244442,0.0035252045663474118,3.804170914940051e-05,0.6287527459116427,0,0.14285714285714285,0.03717583106703402,0
0.014999999999999916,-0.00043222786223023516,-0.004777384079778407,0.003912928355317936,2.631300986551365e-05,0.6407127166219185,0,0.0,0.02508435116283867,0
0.034999999999999906,-0.0005638043611919927,-0.005131760973343938,0.004004152250959954,8.11274614508496e-06,0.6614596045887234,0,0.0,0.024655070075978502,0
0.054999999999999896,0.000340249847729427,-0.004674456002333515,0.00535495569779237,-1.9436464861635024e-05,0.41835489382474983,0,0.0,0.00702449115079365,0
0.07499999999999989,0.000958075136227081,-0.004456304174149323,0.006372454446603485,-3.585233820211181e-05,0.2804491091042226,0,0.0,0.01044866014129723,0
0.0949999999999999,0.001312540037736127,-0.0041624030533945035,0.006787483128866757,-8.338244773529846e-05,0.22064925555284354,0,0.0,0.1793477808424386,0
0.11499999999999987,0.0018372090025906525,-0.0038288620529591056,0.007503280058140411,-0.00013503502641788596,0.14986575543080302,0,0.2857142857142857,0.14605744923690256,0
0.13499999999999984,0.0018075641686031935,-0.003979030048543067,0.007594158385749453,-0.00018290019292746852,0.1564559433731999,0,0.2857142857142857,0.1884775723784663,0
0.15499999999999986,0.002327642180719346,-0.003803538450185562,0.008458822811624255,-0.00022175061467395542,0.09812057603124237,0,0.2857142857142857,0.7779930303114746,0
0.17499999999999988,0.0027681250583696773,-0.003956734681618683,0.009492984798358037,-0.00023444836808043308,0.06419331217964364,0,0.2857142857142857,0.8447768639481983,0
0.19499999999999984,0.0030915098765518373,-0.004058369741862556,0.010241389494966231,-0.0002215453907746968,0.043934586282645835,1,0.2857142857142857,0.9962644258010456,0
0.2149999999999998,0.0024044356139602185,-0.0048073396026786204,0.009616210830599058,-0.0001853025414522801,0.0854283622162558,0,0.2857142857142857,0.9983878442827702,0
0.23499999999999982,0.0021341189085134333,-0.0046966172188598835,0.008964855035886751,-0.0001610824021446823,0.09885281913595313,0,0.2857142857142857,0.9982305408682342,0
0.25499999999999984,0.00187455217240042,-0.004547753442169568,0.008296857786970408,-0.00011131725350253405,0.1217964364168904,0,0.2857142857142857,0.9970536498417623,0
0.2749999999999998,0.0012481902743032279,-0.004161532501770189,0.0066579130503766435,-5.2773057837605484e-05,0.20917744691237491,0,0.2857142857142857,0.8523222103093417,0
0.29499999999999976,0.0008830492847326394,-0.003862059034506086,0.005628157603971365,-2.402599846258196e-05,0.2809372711740298,0,0.14285714285714285,0.8679642378650203,0
0.3149999999999998,0.00038004611677617276,-0.0035179154371025164,0.004278007670654862,-7.150826372776065e-07,0.40004881620698074,0,0.0,0.44418886238976657,0
0.3349999999999998,-6.571780718200575e-05,-0.003463677968334883,0.0033322423539708717,-3.047502691028703e-06,0.5103734439834025,0,0.0,0.06349010358037656,0
0.3549999999999998,-0.00020254601334818083,-0.003317093042480691,0.0029120010157843296,-2.8388844806629457e-05,0.5518672199170125,0,0.0,0.07983314700215285,0
0.3749999999999997,-3.818178739987148e-06,-0.0027554420549142193,0.0027478056974342448,-9.293274340691487e-05,0.47913107151574325,0,0.0,0.4619942260645606,0
0.39499999999999974,9.878312972976387e-05,-0.002250296698243816,0.002447862957703343,-0.00012242944949854309,0.43983402489626555,0,0.0,0.4123822669536639,0
0.41499999999999976,0.0005433231175721743,-0.0013287352522773344,0.002415381487421683,-0.0001797099659175321,0.30314864535025626,0,0.0,0.2823358449133337,0
0.43499999999999966,0.0012109539757339893,-0.0006606730030853322,0.003082580954553311,-0.00021601722636252477,0.1691481571881865,0,0.0,0.14564713230040158,0
0.4549999999999997,0.0018540747847331405,9.702097581943195e-05,0.003611128593646849,-0.0001998480087132918,0.08689284842567732,0,0.0,0.0751500903302785,0
0.4749999999999997,0.002341804114767721,0.00027468462763330327,0.00440892360190214,-0.00015405410360103057,0.05443007078350012,0,0.0,0.03949540664726381,0
0.4949999999999997,0.00281133238251299,0.00026822715863679793,0.005354437606389182,-0.00012542470642152266,0.02880156211862338,1,0.2857142857142857,0.3229894669519572,0
