t,R_mu,R_lo,R_hi,nR
-0.16499999999999998,0.010280797778295889,0.008120555307611934,0.012441040248979844,12.0
-0.14500000000000002,0.012559077929868078,0.009973454235003903,0.015144701624732254,12.0
-0.125,0.014955267382017842,0.011961352255321571,0.017949182508714114,12.0
-0.10500000000000002,0.01759976462310633,0.01427502932258515,0.020924499923627514,12.0
-0.08500000000000003,0.02038202850705428,0.01693893862946006,0.0238251183846485,12.0
-0.06500000000000004,0.02054182237556352,0.0172480721038253,0.02383557264730174,12.0
-0.045000000000000054,0.02078460671643561,0.01741421903179777,0.024154994401073448,12.0
-0.025000000000000064,0.02100753849279656,0.017645802270947634,0.024369274714645485,12.0
-0.005000000000000074,0.02129933330334413,0.01798084480217935,0.024617821804508912,12.0
0.014999999999999916,0.02242379512546633,0.018886993582412085,0.025960596668520578,12.0
0.034999999999999906,0.023977115317003906,0.019959090895422023,0.02799513973858579,12.0
0.054999999999999896,0.0254031305163982,0.02073113049594388,0.030075130536852523,12.0
0.07499999999999989,0.02642253008712467,0.020927409807352013,0.03191765036689733,12.0
0.0949999999999999,0.027371418631301696,0.02134813165404852,0.03339470560855488,12.0
0.11499999999999987,0.027908674589161717,0.021721241226314646,0.034096107952008785,12.0
0.13499999999999984,0.02823541784424791,0.022376328526477317,0.034094507162018506,12.0
0.15499999999999986,0.028754140911854135,0.023220328827119784,0.03428795299658849,12.0
0.17499999999999988,0.02819747928408607,0.02321097962409329,0.03318397894407885,12.0
0.19499999999999984,0.027145704689071435,0.022762398463956085,0.031529010914186785,12.0
0.2149999999999998,0.025880968369442783,0.0220676984240263,0.029694238314859265,12.0
0.23499999999999982,0.02494206495306922,0.021352307333142306,0.028531822572996135,12.0
0.25499999999999984,0.02390650261603867,0.0202172447630002,0.027595760469077142,12.0
0.2749999999999998,0.023022675174952673,0.019154662208434602,0.026890688141470744,12.0
0.29499999999999976,0.02231478332065125,0.018425437915811346,0.026204128725491153,12.0
0.3149999999999998,0.02148883492447164,0.017697245894819028,0.02528042395412425,12.0
0.3349999999999998,0.021190906046807945,0.017574313638999712,0.02480749845461618,12.0
0.3549999999999998,0.020571491683276388,0.017253707814715094,0.02388927555183768,12.0
0.3749999999999997,0.020448271693745506,0.017275073450445266,0.023621469937045746,12.0
0.39499999999999974,0.020478670139705505,0.017214812530732673,0.023742527748678337,12.0
0.41499999999999976,0.02056735399024441,0.017209586218025104,0.023925121762463718,12.0
0.43499999999999966,0.020956068284266702,0.01742893279914538,0.024483203769388024,12.0
0.4549999999999997,0.021269984564136934,0.017466164771202754,0.025073804357071114,12.0
0.4749999999999997,0.021388744294533246,0.01764517387448301,0.025132314714583482,12.0
0.4949999999999997,0.021156506921123665,0.017776092846729222,0.02453692099551811,12.0
0.5149999999999997,0.02148498788411943,0.018347500890765294,0.024622474877473568,12.0
0.5349999999999996,0.02132714938821983,0.018317148236360194,0.02433715054007947,12.0
0.5549999999999996,0.021038199960828643,0.0181376729115259,0.023938727010131385,12.0
0.5749999999999996,0.02076067137126977,0.017907032530845267,0.023614310211694273,12.0
0.5949999999999995,0.02043501665074613,0.01734456373025583,0.023525469571236433,12.0
0.6149999999999995,0.02034976785433307,0.016923318959583957,0.023776216749082184,12.0
0.6349999999999996,0.02035908413731433,0.016817975635251725,0.023900192639376934,12.0
0.6549999999999996,0.020490804112493852,0.016941126340942213,0.024040481884045492,12.0
0.6749999999999996,0.017884002464356938,0.014819416214830641,0.020948588713883234,12.0
0.6949999999999995,0.015359284828933286,0.012873144016609918,0.017845425641256654,12.0
0.7149999999999995,0.012755075772063624,0.010774516617736143,0.014735634926391105,12.0
