sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20201204,MFEF,MLIP,0.0,0.39622641509433965,-0.050000000000000044,0.15330188679245282,0.55,0.55,0.41000000000000003,0.41000000000000003,3,0.0,3,True,session,0.6,0.6
20201204,MFEF,MSC,0.09500000000000008,0.009433962264150943,0.010000000000000009,0.23113207547169812,0.55,0.55,0.41000000000000003,0.41000000000000003,3,0.0,3,True,session,0.6,0.6
20201204,MLIP,MFEF,0.0,0.4363207547169811,0.050000000000000044,0.33490566037735847,0.55,0.55,0.41000000000000003,0.41000000000000003,3,0.0,3,True,session,0.6,0.6
20201204,MLIP,MSC,0.10000000000000009,0.0047169811320754715,0.06000000000000005,0.32547169811320753,0.55,0.55,0.41000000000000003,0.41000000000000003,3,0.0,3,True,session,0.6,0.6
20201204,MSC,MFEF,-0.09500000000000008,0.0,-0.010000000000000009,0.2169811320754717,0.55,0.55,0.41000000000000003,0.41000000000000003,3,0.0,3,True,session,0.6,0.6
20201204,MSC,MLIP,-0.10000000000000009,0.0,-0.06000000000000005,0.1580188679245283,0.55,0.55,0.41000000000000003,0.41000000000000003,3,0.0,3,True,session,0.6,0.6
