t,mu_fwd,lo_fwd,hi_fwd,mu_rev,lo_rev,hi_rev,n
-0.185,0.008569987811045388,0.0023715078039822837,0.014768467818108493,0.009567524434496646,0.0029543803712102053,0.016180668497783088,12.0
-0.165,0.007342134447381546,0.0028668440008575114,0.011817424893905581,0.010248760958661167,0.0030822236712049643,0.01741529824611737,12.0
-0.14500000000000002,0.006990547162786226,0.003359948838384159,0.010621145487188293,0.009510561329608203,0.002840322010365464,0.01618080064885094,12.0
-0.12500000000000003,0.00717169801402449,0.0032687972330661427,0.011074598794982836,0.009026778151257688,0.0026871419633718897,0.015366414339143486,12.0
-0.10500000000000004,0.007018255567502568,0.003055189738801341,0.010981321396203794,0.00931307505898112,0.002758944432558941,0.0158672056854033,12.0
-0.08500000000000005,0.0074520080261975255,0.003276497495975429,0.011627518556419622,0.00825034555504285,0.0024172606691353895,0.014083430440950308,12.0
-0.06500000000000006,0.007875607528686929,0.00355072983241667,0.012200485224957189,0.008464492263074377,0.0024088169738595852,0.01452016755228917,12.0
-0.04500000000000007,0.007884733817315357,0.003444584100386356,0.012324883534244359,0.00960950450435772,0.0027551561873935477,0.016463852821321893,12.0
-0.025000000000000078,0.0077192275396963635,0.0031390899492414063,0.01229936513015132,0.009088382507767384,0.0023370615476274925,0.015839703467907276,12.0
-0.005000000000000088,0.008204379774105056,0.00335861075641849,0.013050148791791621,0.010591012420686642,0.00265565045835486,0.018526374383018424,12.0
0.014999999999999902,0.008231377792776938,0.003327138768898224,0.013135616816655652,0.01130926462186637,0.002500394888916237,0.020118134354816505,12.0
0.03499999999999989,0.007649193594583804,0.0026973227294490414,0.012601064459718567,0.011387161265398243,0.0029705020458573404,0.019803820484939144,12.0
0.05499999999999988,0.009312650302607292,0.0037607122986140166,0.014864588306600568,0.012126544807496626,0.003560928708398338,0.020692160906594915,12.0
0.0749999999999999,0.01033582286680986,0.0043559097562253886,0.01631573597739433,0.012790942295010918,0.004253345867757084,0.021328538722264753,12.0
0.09499999999999986,0.009863320054269225,0.0038402356094826865,0.015886404499055762,0.013865944479029398,0.004342738847432741,0.023389150110626054,12.0
0.11499999999999982,0.016251225862094612,0.003964753915562854,0.028537697808626368,0.015242175908016173,0.00538191738284279,0.025102434433189554,12.0
0.13499999999999984,0.01601913678758556,0.004393548343640299,0.027644725231530817,0.01589338173408113,0.005769635723640249,0.026017127744522014,12.0
0.15499999999999986,0.013826469705841116,0.0060247938204747355,0.021628145591207494,0.016441942237884293,0.0058360450554102074,0.027047839420358377,12.0
0.17499999999999982,0.014919931200092237,0.00741840379394345,0.022421458606241024,0.015976188301273325,0.005914691276987436,0.026037685325559213,12.0
0.19499999999999978,0.015639953001536124,0.008250227956638927,0.02302967804643332,0.016400284061913396,0.005912614271622327,0.026887953852204466,12.0
0.2149999999999998,0.015501882482575396,0.008257976811644648,0.022745788153506145,0.016062155780622634,0.006031161297958207,0.02609315026328706,12.0
0.23499999999999982,0.013854603472517752,0.007349695409838198,0.020359511535197307,0.015391990566986155,0.005971808962511125,0.024812172171461186,12.0
0.2549999999999998,0.012506536113648563,0.00632789034161074,0.018685181885686387,0.014912348221038462,0.00554124534203179,0.024283451100045136,12.0
0.27499999999999974,0.011386857062950012,0.005712183630779519,0.017061530495120505,0.014132264172882712,0.005725597107821856,0.022538931237943566,12.0
0.29499999999999976,0.01141332336003456,0.005488883551464684,0.01733776316860444,0.013765332891054952,0.005245136307382872,0.022285529474727034,12.0
0.3149999999999998,0.011227336454821999,0.004719555250364495,0.0177351176592795,0.012634854021471407,0.005491398514713273,0.01977830952822954,12.0
0.3349999999999998,0.011437189494193938,0.004840094739049893,0.018034284249337982,0.011473357327639431,0.005145478178989916,0.017801236476288947,12.0
0.3549999999999997,0.011581928385610812,0.004587869586410467,0.018575987184811158,0.010262096136122834,0.004187800594389248,0.01633639167785642,12.0
0.3749999999999997,0.010492903271967497,0.004145441104718755,0.01684036543921624,0.008966174696956108,0.003826971821388858,0.014105377572523357,12.0
0.39499999999999974,0.009845242674800142,0.004273122227736546,0.015417363121863738,0.008904988075524393,0.0034592040276509974,0.01435077212339779,12.0
0.41499999999999965,0.009609389073269576,0.004183795347073088,0.015034982799466063,0.008035344459816221,0.003002172308273203,0.01306851661135924,12.0
0.43499999999999966,0.008470618134031058,0.003507444083001559,0.013433792185060557,0.007729598434767039,0.0024907825091753403,0.012968414360358737,12.0
0.4549999999999997,0.008178698948197435,0.003182549984526767,0.013174847911868104,0.007499698477955533,0.002656186581519772,0.012343210374391293,12.0
0.4749999999999997,0.00811259154936179,0.003327817721438817,0.012897365377284762,0.007195687870305625,0.002877779679029989,0.011513596061581262,12.0
0.4949999999999997,0.0073364355431652095,0.002869336659734296,0.011803534426596124,0.006919852808584524,0.0030070055853685168,0.010832700031800532,12.0
0.5149999999999997,0.007387782894331314,0.002884426459743017,0.01189113932891961,0.006934152263553226,0.0030845944142175075,0.010783710112888945,12.0
0.5349999999999997,0.007479966181947041,0.0027738907103279954,0.012186041653566087,0.007100547730216127,0.003010673833034604,0.01119042162739765,12.0
0.5549999999999997,0.007527748624770936,0.0025865358365007576,0.012468961413041116,0.00682810624266426,0.0026598686003821426,0.010996343884946377,12.0
0.5749999999999995,0.00784639865351419,0.0028588169516590043,0.012833980355369375,0.007464764856749832,0.0026010576580948637,0.0123284720554048,12.0
0.5949999999999995,0.008047159054037923,0.002603923578792261,0.013490394529283585,0.007582903664633277,0.002486961817129503,0.01267884551213705,12.0
0.6149999999999995,0.007988685995137532,0.002574679769291561,0.013402692220983503,0.007765683668733904,0.0020652456248206703,0.013466121712647137,12.0
0.6349999999999996,0.007968373094054711,0.0023187540219682867,0.013617992166141134,0.008168124584782365,0.0022398975883845696,0.014096351581180161,12.0
0.6549999999999996,0.007551640379232136,0.0018860401043133308,0.013217240654150942,0.00788206500767256,0.0021368028281837734,0.013627327187161345,12.0
