t,mu_fwd,lo_fwd,hi_fwd,mu_rev,lo_rev,hi_rev,n
-0.185,0.0072180758895985615,0.0027513929153165943,0.01168475886388053,0.004936373425836333,0.0033970236288322067,0.00647572322284046,7.0
-0.165,0.007104608881191725,0.0035380167289223888,0.01067120103346106,0.005336259985735938,0.0035195137718529385,0.007153006199618937,7.0
-0.14500000000000002,0.006984979346270522,0.0042930500201711465,0.009676908672369897,0.0053411346141599494,0.00397689065475874,0.006705378573561159,7.0
-0.12500000000000003,0.007081081138205605,0.004670383399972038,0.009491778876439172,0.0054756376361946605,0.0038648822237869473,0.007086393048602374,7.0
-0.10500000000000004,0.006521868562219527,0.0045370138428661895,0.008506723281572865,0.006265373886688544,0.004210514154160769,0.00832023361921632,7.0
-0.08500000000000005,0.005945904858547542,0.0037991162626867282,0.008092693454408356,0.006005921643599019,0.003917720966350877,0.00809412232084716,7.0
-0.06500000000000006,0.00570046823601826,0.003362203322768309,0.008038733149268212,0.006399922339037109,0.004540797492095369,0.008259047185978849,7.0
-0.04500000000000007,0.005698647273955198,0.0036510714065872054,0.007746223141323191,0.006234487688248094,0.004255693611275457,0.008213281765220732,7.0
-0.025000000000000078,0.005746647536535288,0.003955840622895298,0.007537454450175278,0.005434151433383343,0.004226333720741522,0.006641969146025164,7.0
-0.005000000000000088,0.0062887013011345,0.004627424624697599,0.007949977977571401,0.004987287759010392,0.0036169014706956535,0.006357674047325131,7.0
0.014999999999999902,0.006901472012693701,0.004608321179448711,0.00919462284593869,0.005467700829736762,0.0037002466177562974,0.007235155041717226,7.0
0.03499999999999989,0.006861289235781066,0.00424064776848401,0.009481930703078123,0.005972972460845521,0.00404576855156233,0.00790017637012871,7.0
0.05499999999999988,0.006891029702404937,0.003758328879350479,0.010023730525459395,0.006934593451456861,0.004347133029810103,0.00952205387310362,7.0
0.0749999999999999,0.007453195178031278,0.0036745100566230476,0.01123188029943951,0.007229591172103343,0.003917757896550139,0.010541424447656548,7.0
0.09499999999999986,0.007671425280952505,0.004008409511438465,0.011334441050466545,0.006761697357079486,0.0037210092164466487,0.009802385497712323,7.0
0.11499999999999982,0.007650947250258872,0.004501880094033904,0.01080001440648384,0.006391323546701791,0.003962785664143621,0.00881986142925996,7.0
0.13499999999999984,0.0068205160326676355,0.004139534952335678,0.009501497112999593,0.00663130271783449,0.00457959564249103,0.00868300979317795,7.0
0.15499999999999986,0.006989912583419508,0.004294709257757283,0.009685115909081733,0.006334345010820075,0.004850931629871425,0.007817758391768724,7.0
0.17499999999999982,0.006724266952862303,0.004315374980081095,0.009133158925643512,0.0064965167438024085,0.004869555632880821,0.008123477854723995,7.0
0.19499999999999978,0.006977626047431607,0.0038568445425676847,0.010098407552295529,0.006620066053685527,0.00503391162568115,0.008206220481689903,7.0
0.2149999999999998,0.006886705484096606,0.00386305895226283,0.009910352015930381,0.006508877006842639,0.004241067886132786,0.008776686127552492,7.0
