sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20230707,SFEF,SLIP,0.04967889425531767,0.001996007984031936,0.016657834030532014,0.0499001996007984,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20230707,SLIP,SFEF,0.026802963848173527,0.003992015968063872,0.013527701445807845,0.22554890219560877,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
