feature,band_start,band_end,I_fwd,I_rev,I_diff,pID_diff,mean_S_fwd_band,mean_S_rev_band,mean_S_diff_band,mean_zrob_fwd_band,mean_zrob_rev_band,mean_zrob_diff_band,mean_zfromp_fwd_band,mean_zfromp_rev_band,mean_zfromp_diff_band,mean_cles_fwd_band,mean_cles_rev_band,mean_cles_diff_band,frac_sig_diff_band,mean_S_fwd_all,mean_S_rev_all,mean_S_diff_all,mean_zrob_fwd_all,mean_zrob_rev_all,mean_zrob_diff_all,mean_zfromp_fwd_all,mean_zfromp_rev_all,mean_zfromp_diff_all,mean_cles_fwd_all,mean_cles_rev_all,mean_cles_diff_all,frac_sig_diff_all
C,0.12,0.28,0.09106167711098595,0.11753539263746351,-0.02647371552647757,0.8483033932135728,0.9362349475290672,2.5441532006190393,0.4935683894917253,-0.22261288630470966,0.9193995121187423,-0.7817051075626925,-0.21530676532186363,0.875153715568457,-0.781902327137195,0.4316367265469062,0.779940119760479,0.26122754491017963,0.0,1.6056383046336875,2.7962386551244314,0.6972153346631376,0.46106483649458263,1.3517818714642482,-0.6492916081414225,0.27306206592992893,0.6305218762219685,-0.3459766692219836,0.5853182523841206,0.7726325127522732,0.3346640053226879,0.0
R,0.12,0.28,0.03196869963015033,0.03070015288317615,0.0012685467469741767,0.7365269461077845,4.0796730984975405,6.045037194783887,1.272484867392878,1.6926639470537381,2.956720443156363,-0.6885373246577765,-0.0068325395945815215,-0.9587391064977113,-0.10013437447675536,0.8430638722554891,0.9670658682634731,0.3275948103792415,0.125,3.0484688830741247,2.3570134962206635,2.0881281061402817,1.169757501022776,0.7295720126548231,0.39038801910748105,-0.032696710839605576,-0.22772273518305508,0.32668743272818956,0.7083166999334665,0.5922377467287646,0.6091372809935685,0.08888888888888889
