sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20230705,SFEF,SLIP,,,-0.020000000000000018,0.02531645569620253,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20230705,SLIP,SFEF,,,0.020000000000000018,0.04113924050632911,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
