t_ms,fwd_bits,rev_bits,null_mu_fwd_bits,null_mu_rev_bits
-164.99999999999997,0.0013708020049813475,0.0008185747044603401,0.0010407931166702682,0.0010690490510900587
-145.00000000000003,0.0021858673337487823,0.00038960450209440587,0.0010329136705027782,0.0010596184245518462
-125.0,0.001972948896070572,0.0009477877768917358,0.0009856533240065251,0.0010178006995034553
-105.00000000000003,0.0029991348727633326,0.0007538619252165244,0.0010206410869211637,0.0009669264199666137
-85.00000000000003,0.002688033878140404,0.0011703486130949534,0.0010417057173402677,0.0009426534407373509
-65.00000000000004,0.0023225735777557426,0.0005784824607990897,0.0010282937221452494,0.0009760714573118906
-45.00000000000006,0.002955362536470605,0.0008270186801952507,0.0010213663491410712,0.001015448221577902
-25.000000000000064,0.0017881450830571658,0.001143517006791387,0.0010388475905729706,0.001062599911007143
-5.000000000000074,0.0017849029028085682,0.0008000957965557217,0.0010030682877358286,0.0010818836023977565
14.999999999999917,0.002383482889485927,0.0012408235698294847,0.0010281666481029741,0.0010567096740795026
34.99999999999991,0.002840900111531841,0.0014826993613693553,0.0010214409339454641,0.0010156399848732746
54.99999999999989,0.0026774774616204955,0.002059490461225147,0.0010539036031202776,0.0011171048167346184
74.99999999999989,0.005317676855601442,0.0019392692181174395,0.0012985065755334007,0.0024738852298000252
94.9999999999999,0.008817344980324214,0.008567545491293904,0.0029742266049662147,0.007603447914580234
114.99999999999987,0.01314213636414644,0.018031411475854752,0.00633736539172278,0.01621310317284921
134.99999999999983,0.021734666814175727,0.02378065517727904,0.012229350452784952,0.022049619439628892
154.99999999999986,0.03080865409487052,0.029978281717774058,0.017003084091071697,0.02540259189199135
174.9999999999999,0.04012066159882925,0.033231135250982737,0.021525074481220333,0.02718957066626377
194.99999999999983,0.041684352324815606,0.026639520431872146,0.023770808589364208,0.02433055195211872
214.9999999999998,0.04711611435946043,0.016986226949487787,0.027163827521927274,0.01921743742993905
234.99999999999983,0.044117696007302656,0.011288265918152398,0.025401890389087925,0.013963300965331622
254.99999999999983,0.035438998255714796,0.008531753042578624,0.019087273248364123,0.009670662964922392
274.9999999999998,0.026274210374018028,0.0031304598162555266,0.015177581674816825,0.007071427450598067
294.9999999999998,0.018770225885005067,0.002980920202475308,0.012280209053498824,0.004595051424801103
314.9999999999998,0.012424625674007192,0.0019694689406831592,0.00824047804457893,0.002937859723657285
334.9999999999998,0.005314557567749453,0.0026553835139848346,0.0032382587817294684,0.002326523671244494
354.99999999999983,0.0033666227512629764,0.0016131127783657198,0.0027447206233155805,0.0018607823322334327
374.9999999999997,0.0016072611713230803,0.0009408143553422783,0.0020790024402294123,0.001550368553616576
394.9999999999997,0.0013147912546460129,0.00048667919328457477,0.0017329847113304996,0.001352705369357257
414.9999999999998,0.0008145020462312019,0.0006588482414528523,0.001560639937552515,0.0012197624118733539
434.99999999999966,0.00027992336728097246,0.0009618309451117398,0.0014443375327366046,0.0010897985275466827
454.99999999999966,0.00013453314728513206,0.0009575723397439468,0.0014707337913370787,0.001064874826668882
474.9999999999997,0.0001481891209771623,0.0013025888010527156,0.001356296122845701,0.0010827648726027296
494.9999999999997,0.0008423841307449182,0.0015841944255205445,0.001278808903223192,0.0010629626744423464
514.9999999999997,0.001438710760141627,0.0006693507134088237,0.0012008756194781705,0.0010644647401810315
534.9999999999995,0.0009138799614651297,0.0007140974595915766,0.0011231642487158874,0.0010026020239400602
554.9999999999997,0.0006184021695165301,0.0009125932666358293,0.0010509152384138637,0.001045822557863272
574.9999999999997,0.0006917478581490814,0.0007725149236204404,0.0010939303353113992,0.0010649817152313511
594.9999999999995,0.00022119866346089249,0.0005736030644573897,0.0010591659815100264,0.0010181227815730743
614.9999999999995,0.0010041355620797577,0.0007250024272749936,0.0010740024390258692,0.0009923719138014875
634.9999999999995,0.001464249341596728,0.0004323271620258832,0.0010553714126458839,0.001005484686803897
654.9999999999995,0.0028530428269581366,0.000434922518411824,0.0010626562064331591,0.0010360574568146937
674.9999999999995,0.0020561575435404248,0.0010404169306362278,0.0010748741379104673,0.001004161945365511
694.9999999999995,0.0010878155528351145,0.0006523245740852204,0.0010608272262397208,0.0010376401802831808
714.9999999999995,0.0011904765055760931,0.0009022355231326812,0.0010492588972682549,0.0010344586400049902
