t,mean_diff,ci_lo,ci_hi,null_mu_mean,p_display,sig,frac_sig_sessions,p_meta,fdr_sig
-0.16499999999999998,-5.171880164055396e-06,-0.0001702311628157408,0.00015988740248763,-3.4849050381046418e-06,0.5023187698315841,0,0.0,0.4716559093527609,0
-0.14500000000000002,8.047430646921943e-06,-0.00012133860080191825,0.00013743346209576214,-2.9557621505440737e-06,0.4315352697095436,0,0.0,0.4548476415512346,0
-0.125,-8.004032111816239e-07,-0.0001266018947406284,0.00012500108831826518,-2.726810981083349e-06,0.48059555772516477,0,0.0,0.4761428958354222,0
-0.10500000000000002,-4.331357760015802e-05,-0.00018170632010908655,9.507916490877049e-05,-2.348236860403688e-06,0.7007566512082011,0,0.0,0.6480134171012306,0
-0.08500000000000003,-0.00013166366887131954,-0.00031963153441432347,5.630419667168436e-05,-2.057697079284649e-06,0.943129118867464,0,0.0,0.42053509469942885,0
-0.06500000000000004,-5.623664505120886e-05,-0.00018924966910960087,7.677637900718317e-05,-4.160839386804951e-06,0.7322431047107639,0,0.0,0.7960606055716299,0
-0.045000000000000054,-9.504657996555694e-05,-0.0002651989211264219,7.510576119530805e-05,-5.075075780198835e-06,0.8608738101049549,0,0.0,0.8734166073893531,0
-0.025000000000000064,-1.201049186198441e-05,-0.00020093510962232677,0.00017691412589835798,-7.944165949318874e-06,0.5179399560654138,0,0.0,0.5221995135655035,0
-0.005000000000000074,1.2302860053893177e-05,-0.00012822873061008676,0.00015283445071787312,-6.263332845422723e-06,0.42567732487185744,0,0.0,0.43060563398831275,0
0.014999999999999916,-5.182566040419418e-06,-0.00017316717465733387,0.00016280204257649501,-4.126804582474765e-06,0.5096412008786917,0,0.14285714285714285,0.6257725262416165,0
0.034999999999999906,-1.3775560499225742e-05,-0.000144589552946872,0.00011703843194842051,-1.9904786005700334e-06,0.5667561630461313,0,0.0,0.5595436627348616,0
0.054999999999999896,-8.640714609876293e-05,-0.0002402290722745794,6.741478007705353e-05,-5.148230742533315e-06,0.8274347083231632,0,0.0,0.8289518940721099,0
0.07499999999999989,-9.383977334951011e-06,-0.00036779842527192446,0.0003490304706020225,-2.6454599587762232e-06,0.521357090554064,0,0.14285714285714285,0.9922906303325661,0
0.0949999999999999,-0.00012968163010252588,-0.0006893040487721175,0.00042994078856706567,8.10562667389065e-06,0.86258237734928,0,0.14285714285714285,0.3284346558504014,0
0.11499999999999987,-4.104044581751335e-05,-0.000695819363808817,0.0006137384721737904,1.1986882367631804e-05,0.6350988528191359,0,0.14285714285714285,0.24377482015720686,0
0.13499999999999984,-0.00010347680133341592,-0.0007012282911120645,0.0004942746884452327,6.337564849085698e-05,0.809860873810105,0,0.14285714285714285,0.9009392608723832,0
0.15499999999999986,-8.441530326901058e-05,-0.0005687143914530167,0.0003998837849149955,4.991835485883513e-05,0.7112521357090554,0,0.14285714285714285,0.7154350932830117,0
0.17499999999999988,-0.0006271129581556217,-0.0013441321343776174,8.990621806637404e-05,1.1911490217055647e-05,0.9877959482548206,0,0.14285714285714285,0.9991058474853696,0
0.19499999999999984,-0.0003081453340057632,-0.0013023285514009366,0.00068603788338941,-1.415692155649105e-05,0.8223090065901879,0,0.14285714285714285,0.9934747426478479,0
0.2149999999999998,-0.0005112226561737943,-0.0017768132203896596,0.0007543679080420709,-8.325624213767824e-05,0.8830851842811813,0,0.2857142857142857,0.921642683534794,0
0.23499999999999982,-0.0007493382709491897,-0.002361291388702803,0.0008626148468044239,-0.00018894712427339089,0.9384915792042958,0,0.14285714285714285,4.050569026020439e-05,1
0.25499999999999984,-0.0007832447264203809,-0.0025993272876595106,0.0010328378348187488,-0.00012822225664633387,0.9628996826946546,0,0.14285714285714285,1.4427843605090511e-08,1
0.2749999999999998,-0.0009914201780955147,-0.002726836057175187,0.0007439957009841578,-0.0001952753804932162,0.9890163534293386,0,0.0,0.00012077613652793041,1
0.29499999999999976,-0.0012439140227186204,-0.0028344212740080655,0.00034659322857082445,-0.00015811485997552243,0.9997559189650964,0,0.0,1.4269167091919985e-10,1
0.3149999999999998,-0.00043775473730475793,-0.0017194197949058866,0.0008439103202963708,-0.00012467725648608935,0.8611178911398585,0,0.14285714285714285,0.0068912053446318925,1
0.3349999999999998,-0.0003955049886442035,-0.001328357045408704,0.000537347068120297,-0.00011266327160711886,0.8672199170124482,0,0.2857142857142857,0.010505182267925546,0
0.3549999999999998,-0.00023290320835607414,-0.000831818556438822,0.0003660121397266737,-8.913989469896e-05,0.7637295582133268,0,0.14285714285714285,0.09470056270303989,0
0.3749999999999997,-8.350153241877423e-05,-0.000521068737614232,0.0003540656727766835,-3.473477267172913e-05,0.6416890407615329,0,0.0,0.6680557413566552,0
0.39499999999999974,5.015889905502334e-05,-0.0002513761151953302,0.00035169391330537684,-5.057901533828807e-05,0.26897730046375395,0,0.14285714285714285,0.374106589125465,0
0.41499999999999976,2.5048901758038658e-05,-0.00014184158023388917,0.0001919393837499665,-3.1525092833682684e-05,0.353673419575299,0,0.0,0.35907116411544926,0
0.43499999999999966,-6.383603575902111e-05,-0.00020100667416815505,7.333460265011284e-05,-3.9200363896238735e-05,0.6292409079814498,0,0.0,0.7175369233686475,0
0.4549999999999997,-0.00010077665724700606,-0.00032804534209589795,0.0001264920276018858,-2.871961423784718e-05,0.7771540151330242,0,0.14285714285714285,0.7535613936084873,0
0.4749999999999997,-0.00020391382662585092,-0.00044136713886576764,3.353948561406577e-05,-1.5050341211672893e-05,0.963876006834269,0,0.0,0.9444341887866181,0
0.4949999999999997,-0.00021215165040647962,-0.0003951533130729189,-2.9149987740040355e-05,-1.3346913046366133e-05,0.9746155723700268,0,0.0,0.9839223906605814,0
0.5149999999999997,-0.0002003402767403149,-0.0003116435427060114,-8.903701077461843e-05,-1.3358573006693214e-05,0.9804735172077129,0,0.0,0.9925852621330257,0
0.5349999999999996,-0.00011480355006540317,-0.0003024526410066667,7.284554087586032e-05,-7.2216374497525306e-06,0.891628020502807,0,0.0,0.38145502315932495,0
0.5549999999999996,-0.00019029797852197896,-0.00041763965662761695,3.704369958365902e-05,-7.265076694519848e-06,0.9782767878935806,0,0.0,0.15275733896962004,0
0.5749999999999996,-0.00011000063257250127,-0.0003427312471892867,0.0001227299820442842,1.2589857159449758e-07,0.8977300463753967,0,0.0,0.3356677098149764,0
0.5949999999999995,7.965710547766316e-05,-0.00016662929923711862,0.0003259435101924449,6.699021201197903e-07,0.15547961923358555,0,0.14285714285714285,0.0019359416564039267,1
0.6149999999999995,0.000170018525791353,-6.214777252552193e-05,0.00040218482410822793,-9.522543468241038e-07,0.022211374176226508,1,0.2857142857142857,0.8889457731791726,0
