t,mean_diff,ci_lo,ci_hi,null_mu_mean,meta_p,fdr_sig,frac_sig_sessions
-0.16499999999999998,-0.0018981647992834963,-0.003787664371265351,-8.665227301641633e-06,-6.53202397143859e-05,0.029239372497091413,0,0.0
-0.14500000000000002,-0.0022510271391476314,-0.004696502719011956,0.00019444844071669302,-9.256243887664771e-05,0.019921105894735846,1,0.0
-0.125,-0.0025707005011033853,-0.005420916189652175,0.00027951518744540396,-0.00011259111432809268,0.01502668426621195,1,0.0
-0.10500000000000002,-0.0030437089503379026,-0.0064369885075423044,0.00034957060686649976,-0.00012278765278397988,0.00015546234212311254,1,0.0
-0.08500000000000003,-0.0035699774422562613,-0.007701625437381197,0.0005616705528686747,-0.00014108603743957307,8.649068530724095e-10,1,0.0
-0.06500000000000004,-0.00378100123720664,-0.008527815205462757,0.0009658127310494774,-0.0001570933868520679,4.840888821972898e-10,1,0.0
-0.045000000000000054,-0.004086441910095187,-0.009000066070058117,0.0008271822498677412,-0.0001595120627493919,1.9348486701438846e-09,1,0.0
-0.025000000000000064,-0.0037008075823537377,-0.00857190495344531,0.0011702897887378343,-0.00015850504578852372,3.0697169712555344e-05,1,0.0
-0.005000000000000074,-0.00312111538107456,-0.007928960774723815,0.0016867300125746943,-0.0001605606991960939,0.017030247776576225,1,0.14285714285714285
0.014999999999999916,-0.002571317680231681,-0.007246367229107199,0.0021037318686438367,-0.00019205724562842698,0.011515058597495506,1,0.14285714285714285
0.034999999999999906,-0.0018587585003857785,-0.006520186700245376,0.00280266969947382,-0.00022393243854407528,0.0003172308430911744,1,0.0
0.054999999999999896,-0.0008982675188102274,-0.006305062321827909,0.004508527284207454,-0.00024212089306786791,1.520591918924178e-05,1,0.0
0.07499999999999989,0.00028921985573850416,-0.0062220906829131345,0.006800530394390142,-0.00024018076256274927,0.003661757161460687,1,0.14285714285714285
0.0949999999999999,0.001021122287200049,-0.006161197131361724,0.008203441705761821,-0.0002583568578324983,0.031395383681796285,0,0.2857142857142857
0.11499999999999987,0.0015887914149163244,-0.0055110258042877685,0.008688608634120416,-0.0002743386340657033,0.04257678216037085,0,0.42857142857142855
0.13499999999999984,0.0017466707510305818,-0.005060095557530036,0.008553437059591199,-0.0002790332704593811,0.8608100172870433,0,0.42857142857142855
0.15499999999999986,0.001823196647035131,-0.004529717429433527,0.008176110723503788,-0.0002467735603140725,0.8784629380859603,0,0.42857142857142855
0.17499999999999988,0.001170677798464201,-0.004327075875484475,0.006668431472412878,-0.0002071141150921677,0.9020260286702833,0,0.2857142857142857
0.19499999999999984,0.0004268381443028044,-0.004366927943880459,0.005220604232486068,-0.00017080791927431352,0.4926011636227287,0,0.14285714285714285
0.2149999999999998,-0.00029400215180633293,-0.0048419896816689475,0.004253985378056282,-0.00016594054343864123,0.6934600470351568,0,0.14285714285714285
0.23499999999999982,-0.0010216054765819303,-0.005853864370323797,0.0038106534171599366,-0.00016418749292324087,0.8098730155418192,0,0.14285714285714285
0.25499999999999984,-0.0017528168183016232,-0.007060851253803478,0.0035552176172002313,-0.00013017279672033883,0.0118641200868054,1,0.14285714285714285
0.2749999999999998,-0.0023840906475564344,-0.007692425038818312,0.002924243743705444,-0.00010773073351062019,1.2931886456384502e-05,1,0.14285714285714285
0.29499999999999976,-0.002792279397100958,-0.007745068673385532,0.0021605098791836162,-0.00010117674116372106,9.899815043165912e-11,1,0.14285714285714285
0.3149999999999998,-0.0033417117318370534,-0.007729449895570341,0.0010460264318962343,-0.00010934885022538804,3.922654740466447e-09,1,0.0
0.3349999999999998,-0.0033569610495815813,-0.007528556294661218,0.0008146341954980551,-9.920194982566911e-05,5.501503856659345e-05,1,0.0
0.3549999999999998,-0.0035318015880927193,-0.007940718383084657,0.0008771152068992182,-9.752212384401354e-05,0.00023419722013904616,1,0.0
0.3749999999999997,-0.00398798864070526,-0.00864761443386429,0.0006716371524537702,-9.283698544342065e-05,0.0629849473843816,0,0.0
0.39499999999999974,-0.004229880938850195,-0.008988075217316073,0.0005283133396156827,-0.00010035211481707102,0.0016435582611812481,1,0.14285714285714285
0.41499999999999976,-0.00393747940512438,-0.008506355032517397,0.0006313962222686369,-0.00011306068129637232,0.0007788091747214029,1,0.14285714285714285
0.43499999999999966,-0.0037874468263295012,-0.007847797401351175,0.0002729037486921722,-0.00012585680098896652,1.3814187939555539e-06,1,0.14285714285714285
0.4549999999999997,-0.003855209578196882,-0.007454480744184316,-0.00025593841220944826,-0.00012357319463803345,0.18246032193823802,0,0.14285714285714285
0.4749999999999997,-0.003632032619593022,-0.00706484983630132,-0.0001992154028847247,-0.00012028927813439843,0.005065941753427338,1,0.0
0.4949999999999997,-0.003468713156117247,-0.006807704062450428,-0.00012972224978406678,-0.0001086307911395916,0.004305788099859661,1,0.0
0.5149999999999997,-0.0028900453255939094,-0.005735793026180385,-4.429762500743296e-05,-0.00010069398087806674,0.08907072964637254,0,0.0
0.5349999999999996,-0.0024166298098181943,-0.004930822277471904,9.756265783551505e-05,-8.741719654833611e-05,0.0856046574417419,0,0.0
0.5549999999999996,-0.0022617708259962126,-0.004710503137472123,0.0001869614854796975,-6.350716130232442e-05,0.12319824831238371,0,0.0
0.5749999999999996,-0.0020481584720635155,-0.0044904901659502516,0.0003941732218232211,-4.4892679609053986e-05,0.7133236329140007,0,0.0
0.5949999999999995,-0.0018026282573169118,-0.004279485534787684,0.0006742290201538609,-3.626068053891484e-05,0.9757787301840094,0,0.14285714285714285
0.6149999999999995,-0.0014564928666015793,-0.004192152147707333,0.001279166414504174,-3.9984784331152904e-05,0.959223223619674,0,0.14285714285714285
0.6349999999999996,-0.001216484797615626,-0.00426088601057151,0.0018279164153402582,-5.294087189744645e-05,0.8758503764817942,0,0.14285714285714285
0.6549999999999996,-0.0008471795023075509,-0.003907764822928145,0.0022134058183130435,-7.127231235621032e-05,0.8167152512966894,0,0.14285714285714285
0.6749999999999996,-0.0009000529580485036,-0.0035609770249800175,0.0017608711088830105,-6.52912760501515e-05,0.7737692986465733,0,0.14285714285714285
0.6949999999999995,-0.000683923657443575,-0.002978779944652998,0.0016109326297658484,-5.9735581636467264e-05,0.7257953369775411,0,0.14285714285714285
0.7149999999999995,-0.0005305059009753983,-0.0024141190152040244,0.0013531072132532277,-6.152528387375445e-05,0.6991343223788643,0,0.14285714285714285
