t,mean_diff,ci_lo,ci_hi,null_mu_mean,meta_p,fdr_sig,frac_sig_sessions
-0.16499999999999998,-3.0807104255990165e-05,-0.00013534983550426833,7.373562699228802e-05,-1.7445071472724308e-06,0.6853513123726593,0,0.0
-0.14500000000000002,3.214052261813152e-06,-0.00012550496051789102,0.00013193306504151732,-1.0547951069989317e-06,0.5276288831699164,0,0.08333333333333333
-0.125,3.426577564338717e-05,-0.00010178203698106369,0.00017031358826783804,1.8115710619777976e-06,0.2917321999661441,0,0.08333333333333333
-0.10500000000000002,3.712869984312053e-05,-9.773851215218651e-05,0.00017199591183842758,-2.575442448009892e-07,0.24118772469853553,0,0.08333333333333333
-0.08500000000000003,-8.066437341179527e-06,-0.00010257290410234168,8.644002941998264e-05,8.245308624697749e-07,0.5510019204526021,0,0.0
-0.06500000000000004,-4.6625099204692775e-05,-0.0001797593283235619,8.650912991417634e-05,-3.5138750618378134e-06,0.9721357733384898,0,0.08333333333333333
-0.045000000000000054,4.0224893271767264e-05,-7.61780513688318e-05,0.00015662783791236634,-4.478884876347525e-06,0.6813893103815775,0,0.08333333333333333
-0.025000000000000064,-2.5225857075751292e-05,-0.00014233897317006994,9.188725901856735e-05,-4.352212086038883e-06,0.6865732812497356,0,0.08333333333333333
-0.005000000000000074,-2.0990624471030845e-05,-0.00015740460171920808,0.00011542335277714639,-5.066301468420893e-06,0.09842327919779958,0,0.0
0.014999999999999916,-0.0001471796819782464,-0.00035389888084654285,5.953951689005002e-05,-6.655630416545376e-06,0.05987357057847383,0,0.0
0.034999999999999906,-0.00018951256668614001,-0.0005662347907005937,0.0001872096573283137,-3.6174859337011614e-05,0.23676117814646114,0,0.0
0.054999999999999896,-0.00018476976765180564,-0.0006049497315072501,0.00023541019620363884,-4.7837102603018315e-05,0.8101989610020106,0,0.16666666666666666
0.07499999999999989,-0.0002701679878152015,-0.0007786121190029801,0.00023827614337257715,-6.990443203467178e-05,0.001969302497951928,1,0.08333333333333333
0.0949999999999999,-0.00028788460761862216,-0.0008035971631182795,0.00022782794788103516,-9.080054058540551e-05,0.8589373328202965,0,0.0
0.11499999999999987,-0.0004133646305864605,-0.000944826971505389,0.00011809771033246803,-0.00013457980377902916,0.8417846212414194,0,0.0
0.13499999999999984,-0.00040413163444730547,-0.0010796810254498138,0.0002714177565552028,-0.00013811224024758864,0.9714297407311933,0,0.08333333333333333
0.15499999999999986,-0.00035899034059350897,-0.0010019104700777965,0.00028392978889077864,-0.00017472773049096227,0.8879811342337662,0,0.08333333333333333
0.17499999999999988,-0.0005287613467338314,-0.0011420994525057045,8.457675903804178e-05,-9.378232335353925e-05,0.25323473176993416,0,0.08333333333333333
0.19499999999999984,-0.0005109351649525352,-0.0012629710975702877,0.00024110076766521737,-8.10211728742086e-05,0.5494930655335718,0,0.0
0.2149999999999998,-0.0003985951196789403,-0.0011650435579192917,0.00036785331856141105,-6.670525435269976e-05,0.8490072970203577,0,0.0
0.23499999999999982,-0.000852361628345751,-0.001882128665001057,0.00017740540830955495,-9.833214446507565e-05,0.25086085719143775,0,0.08333333333333333
0.25499999999999984,-0.0005160423557210651,-0.0014170587529499725,0.00038497404150784225,-3.0920689048599756e-05,0.8786404717947558,0,0.08333333333333333
0.2749999999999998,-0.0009230643998938284,-0.001844975066353194,-1.1537334344627337e-06,-0.00011505953649525447,0.4565268719925623,0,0.0
0.29499999999999976,-0.0007891400339901687,-0.001672245054142127,9.396498616178958e-05,-8.241845190969376e-05,0.00033648499496105144,1,0.0
0.3149999999999998,-0.0005832928199927947,-0.001354548514670863,0.0001879628746852734,-0.00012550109229954187,3.622390519872474e-05,1,0.08333333333333333
0.3349999999999998,-0.000530966508946865,-0.001248597079361823,0.000186664061468093,-0.0001010100632629395,0.00323769522849574,1,0.0
