t,mean_diff,ci_lo,ci_hi,null_mu_mean,meta_p,fdr_sig,frac_sig_sessions
-0.16499999999999998,-2.878638102042545e-05,-0.0006111699489375078,0.000553597186896657,1.077315200479253e-05,0.6224333167255497,0,0.0
-0.14500000000000002,1.854034516191807e-05,-0.0007286684341330862,0.0007657491244569223,1.4683705573488644e-05,0.6053599207931918,0,0.14285714285714285
-0.125,4.511565253037174e-05,-0.0008168199376844985,0.000907051242745242,1.2001772752668326e-05,0.5926559543314114,0,0.14285714285714285
-0.10500000000000002,8.90562880105551e-05,-0.0008298396164443989,0.0010079521924655091,1.3704041858803397e-05,0.561993378565245,0,0.14285714285714285
-0.08500000000000003,0.00014150842360632123,-0.0008646065100087613,0.001147623357221404,1.2117468457163312e-05,0.506590206289354,0,0.14285714285714285
-0.06500000000000004,0.00022754892827370614,-0.0006966566844245073,0.0011517545409719197,4.9949104220056244e-06,0.4265033666609225,0,0.0
-0.045000000000000054,0.00028841593378626645,-0.0005830239832006453,0.001159855850773178,1.482935364615435e-06,0.3252413657537536,0,0.0
-0.025000000000000064,0.00022824984491616915,-0.0006292727214147492,0.0010857724112470874,-5.954989415089821e-06,0.3651328162809385,0,0.0
-0.005000000000000074,0.0002536984088673258,-0.0005878469538453824,0.001095243771580034,-1.2252716097300553e-05,0.35922716788475556,0,0.0
0.014999999999999916,0.00051082830552807,-0.0002929537081974488,0.0013146103192535888,-1.2724201744905789e-05,0.15680170246656316,0,0.0
0.034999999999999906,0.0008332030170477258,-0.00032973420923312154,0.001996140243328573,1.158948113739404e-06,0.5840192774703024,0,0.14285714285714285
0.054999999999999896,0.0011444031340065342,-0.0005604927119361861,0.0028492989799492547,1.0166369638035938e-05,0.5553645371362484,0,0.14285714285714285
0.07499999999999989,0.0014115725343805765,-0.0008778739227129078,0.0037010189914740608,1.2686221926117394e-05,0.6154919816163071,0,0.14285714285714285
0.0949999999999999,0.0017671855393137821,-0.001164901577985239,0.004699272656612803,5.8355404999421e-06,0.6637909747497306,0,0.14285714285714285
0.11499999999999987,0.0021486692781266226,-0.0015963780729804666,0.005893716629233712,1.40604345361876e-05,0.7487692752013008,0,0.14285714285714285
0.13499999999999984,0.0026025693435343727,-0.0021052133053222014,0.007310351992390947,4.4608411613303457e-05,0.8340437793120932,0,0.14285714285714285
0.15499999999999986,0.002633245122878243,-0.0022699364584241864,0.007536426704180673,6.95006634140285e-05,0.8877288122657638,0,0.2857142857142857
0.17499999999999988,0.002340106062967179,-0.002179427401646751,0.006859639527581109,0.0001187350143957565,0.9175234171799754,0,0.14285714285714285
0.19499999999999984,0.001605199938784871,-0.0024743067375723573,0.005684706615142099,0.00016754444949259716,0.9702837534072458,0,0.14285714285714285
0.2149999999999998,0.0009005109775725022,-0.002576552304845466,0.0043775742599904705,0.00024784638118305726,0.9732177552907298,0,0.14285714285714285
0.23499999999999982,0.00018417755966756158,-0.002979607309504036,0.0033479624288391594,0.000342898386377542,0.8584236585439324,0,0.0
0.25499999999999984,-0.0005483520314506678,-0.003444626338947285,0.0023479222760459492,0.0004167314328929051,0.5304915308223664,0,0.0
0.2749999999999998,-0.0011214759376787307,-0.003685130880941809,0.0014421790055843475,0.0004490022683119623,0.5243667282766569,0,0.0
0.29499999999999976,-0.0018029225598903637,-0.004128638851699836,0.000522793731919109,0.0004537727177035818,0.7034316519688171,0,0.0
0.3149999999999998,-0.0021543902198457527,-0.004322490356460045,1.3709916768539325e-05,0.0004465400233983507,0.8374123355040866,0,0.0
0.3349999999999998,-0.002344625298135676,-0.004456147018361002,-0.0002331035779103499,0.0003987275482176848,0.026653435831442578,0,0.0
0.3549999999999998,-0.0020324772081462303,-0.004106358730900527,4.1404314608066255e-05,0.00034769849014914975,0.014567495971253248,0,0.0
0.3749999999999997,-0.0015716226408497038,-0.003529593914624628,0.0003863486329252206,0.00027525279115505377,4.329195487961145e-06,1,0.0
0.39499999999999974,-0.001088729797004201,-0.0027379923874268587,0.0005605327934184567,0.00018809766843967224,0.5611642741932654,0,0.0
0.41499999999999976,-0.0007813917100130683,-0.002187584725574579,0.0006248013055484424,0.00013573493999900464,0.5260442044976722,0,0.0
0.43499999999999966,-0.000584685762214485,-0.001965138845619018,0.0007957673211900478,0.00010587739898876313,0.36152678478826383,0,0.0
0.4549999999999997,-0.00034224446851357636,-0.0017083705063606737,0.0010238815693335208,7.986215705183736e-05,0.11776547440626067,0,0.0
0.4749999999999997,-0.00012343813041612478,-0.0015265225548720008,0.0012796462940397513,7.042972313097762e-05,0.040912753986854726,0,0.14285714285714285
