sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20230627,SFEF,SLIP,0.010000000000000009,0.004739336492890996,-0.10000000000000009,0.01263823064770932,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20230627,SLIP,SFEF,-0.010000000000000009,0.00315955766192733,0.10000000000000009,0.026856240126382307,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
