sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20201204,MFEF,MLIP,0.1295691449809318,0.10778443113772455,0.020612949493141346,0.07784431137724551,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MFEF,MSC,0.045864285756656235,0.47904191616766467,0.009185076032559433,0.17564870259481039,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MLIP,MFEF,0.09106167711098595,0.6107784431137725,0.03210977336467146,0.021956087824351298,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MLIP,MSC,0.036134617183695525,0.059880239520958084,0.008669441731571916,0.7405189620758483,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MSC,MFEF,0.019926577710784894,0.716566866267465,0.007607359350234519,0.42115768463073855,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20201204,MSC,MLIP,0.023204651741753235,0.10379241516966067,0.012719246009064388,0.3652694610778443,0.16,0.02,2,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
