sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20200929,MFEF,MLIP,,,0.2150000000000002,0.06490872210953347,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20200929,MFEF,MSC,,,0.07000000000000006,0.016227180527383367,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20200929,MLIP,MFEF,,,-0.2150000000000002,0.010141987829614604,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20200929,MLIP,MSC,,,0.0050000000000000044,0.010141987829614604,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20200929,MSC,MFEF,,,-0.07000000000000006,0.010141987829614604,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
20200929,MSC,MLIP,,,-0.0050000000000000044,0.010141987829614604,0.65,0.65,0.45,0.45,3,0.07,3,False,,,
