t,mu,lo,hi,p_stouffer,sig_fdr,n_sessions
-0.16499999999999998,0.0067815646416081185,0.0025482808529694277,0.01101484843024681,0.9390724027947968,0,12.0
-0.14500000000000002,0.006373038135905784,0.0026746198186387436,0.010071456453172825,0.9198319987232029,0,12.0
-0.125,0.006303016599193095,0.002863488429373204,0.009742544769012986,1.0,0,12.0
-0.10500000000000002,0.0062441065519688544,0.0029492929420601812,0.009538920161877528,0.5331660213684932,0,12.0
-0.08500000000000003,0.006619322056590388,0.003162750338440289,0.010075893774740488,0.1955924930431041,0,12.0
-0.06500000000000004,0.007002194748264579,0.0030723735035198315,0.010932015993009327,0.21385364130144202,0,12.0
-0.045000000000000054,0.0068914628661571895,0.0030501037393068325,0.010732821993007546,0.38184048207053256,0,12.0
-0.025000000000000064,0.007391225239250895,0.0032209930081206085,0.01156145747038118,0.5858457946518312,0,12.0
-0.005000000000000074,0.007875092689627371,0.0034608326727469507,0.012289352706507791,0.37120058363834774,0,12.0
0.014999999999999916,0.007300022361723942,0.0027377849698872383,0.011862259753560646,0.5967065660819268,0,12.0
0.034999999999999906,0.008178911186534655,0.003445144325989564,0.012912678047079745,0.6570547880895807,0,12.0
0.054999999999999896,0.010701731826141744,0.004304811790655576,0.017098651861627914,0.41769880280495886,0,12.0
0.07499999999999989,0.010911659138351145,0.00428450158302706,0.01753881669367523,1.0,0,12.0
0.0949999999999999,0.011076475534867002,0.00439856436959419,0.017754386700139815,0.7981274552539082,0,12.0
0.11499999999999987,0.012244812265524969,0.004576467414219983,0.019913157116829956,0.9456177625184302,0,12.0
0.13499999999999984,0.017024626470264148,0.0034703183579332057,0.030578934582595092,1.0,0,12.0
0.15499999999999986,0.014401035239452228,0.0058538285109648956,0.022948241967939563,1.0,0,12.0
0.17499999999999988,0.013358356318416207,0.006737490220963448,0.019979222415868966,1.0,0,12.0
0.19499999999999984,0.013108644402667818,0.007067008969022663,0.019150279836312973,1.0,0,12.0
0.2149999999999998,0.012716160195990424,0.007159102302969693,0.018273218089011153,0.029069166850344552,0,12.0
0.23499999999999982,0.011859070963324283,0.006394446042074118,0.01732369588457445,0.16186454554179952,0,12.0
0.25499999999999984,0.01076072025819365,0.005728610751044781,0.01579282976534252,0.157115289209802,0,12.0
0.2749999999999998,0.010185492951171143,0.005095360705879552,0.015275625196462733,0.13398551074195697,0,12.0
0.29499999999999976,0.009642457742201951,0.004502743310051792,0.014782172174352109,0.15948294752113412,0,12.0
0.3149999999999998,0.009646342086295254,0.004281679170042848,0.015011005002547661,0.032590595902197705,0,12.0
0.3349999999999998,0.009489048383090221,0.004023209976845812,0.01495488678933463,0.0560993339826632,0,12.0
0.3549999999999998,0.009531955029685448,0.004049533053884965,0.015014377005485932,0.08916774854286968,0,12.0
0.3749999999999997,0.009076936018505392,0.003822154091221712,0.014331717945789073,0.2794832662641349,0,12.0
0.39499999999999974,0.00869713631288665,0.0037760490240014155,0.013618223601771885,0.08900233131323709,0,12.0
0.41499999999999976,0.008342612644931087,0.0036716752950943536,0.01301354999476782,0.022599718561295945,0,12.0
0.43499999999999966,0.007344771930246443,0.00287806581533574,0.011811478045157146,0.31862614562156044,0,12.0
0.4549999999999997,0.007091523146857636,0.0029177750012240374,0.011265271292491235,0.3295080196452289,0,12.0
0.4749999999999997,0.006927390327477775,0.002704155081954559,0.011150625573000991,0.31017240495909204,0,12.0
0.4949999999999997,0.006732075817391866,0.0027806158723270745,0.010683535762456658,0.15274032654390735,0,12.0
0.5149999999999997,0.006522764612920479,0.002795254256949329,0.010250274968891629,0.33170464450024206,0,12.0
0.5349999999999996,0.0066979194917590615,0.0027182059382954826,0.01067763304522264,0.22364273926750722,0,12.0
0.5549999999999996,0.006745860245300239,0.0025825730212597157,0.010909147469340762,0.1993592009000863,0,12.0
0.5749999999999996,0.006648011345039998,0.002280638727796591,0.011015383962283406,0.5224034576892713,0,12.0
0.5949999999999995,0.006863495986543054,0.0023586490267766963,0.011368342946309411,0.19694869261303383,0,12.0
0.6149999999999995,0.00710224915430838,0.0021661580044560662,0.012038340304160695,0.30697412832589555,0,12.0
0.6349999999999996,0.006963323049423638,0.002155438645472716,0.01177120745337456,0.1390076027813092,0,12.0
0.6549999999999996,0.006416768105144888,0.0014942617735865553,0.011339274436703222,0.7326571903895402,0,12.0
0.6749999999999996,0.0065738819180018735,0.0014622357074507422,0.011685528128553006,1.0,0,12.0
0.6949999999999995,0.006365218068351414,0.0014346758569588553,0.011295760279743973,0.29934946876229485,0,12.0
0.7149999999999995,0.006217307762551053,0.001614186825565746,0.01082042869953636,0.11534680418153542,0,12.0
