t,R_mu,R_lo,R_hi,nR
-0.16499999999999998,0.007385988576700589,0.003468771675317163,0.011303205478084014,7.0
-0.14500000000000002,0.009274709103926724,0.004337091836303113,0.014212326371550335,7.0
-0.125,0.011066017840864346,0.0050739524329201065,0.017058083248808587,7.0
-0.10500000000000002,0.013132630102303894,0.005707523202921382,0.020557737001686407,7.0
-0.08500000000000003,0.015050174974576336,0.006402376959672263,0.02369797298948041,7.0
-0.06500000000000004,0.015284245930811336,0.006272275681217181,0.02429621618040549,7.0
-0.045000000000000054,0.01592378531274014,0.006650832365164415,0.025196738260315862,7.0
-0.025000000000000064,0.01626361086139771,0.00673115484068347,0.025796066882111952,7.0
-0.005000000000000074,0.01659461914051697,0.00675765836349018,0.02643157991754376,7.0
0.014999999999999916,0.017191533315924417,0.007126549525890636,0.027256517105958198,7.0
0.034999999999999906,0.01778357736701766,0.007810565100894741,0.02775658963314058,7.0
0.054999999999999896,0.018218479710737347,0.00861102568728741,0.027825933734187284,7.0
0.07499999999999989,0.01865742948413896,0.009481249000370404,0.02783360996790752,7.0
0.0949999999999999,0.01891317647226427,0.010363705125200432,0.027462647819328105,7.0
0.11499999999999987,0.01879019839566284,0.010707973348869524,0.026872423442456154,7.0
0.13499999999999984,0.018763252599250133,0.011292786628566219,0.026233718569934047,7.0
0.15499999999999986,0.018575725711587995,0.011445571316829896,0.025705880106346092,7.0
0.17499999999999988,0.018375672422162675,0.011188363142950061,0.02556298170137529,7.0
0.19499999999999984,0.018138668725886858,0.010867543914099598,0.025409793537674117,7.0
0.2149999999999998,0.017755393488951096,0.0103444102852438,0.025166376692658393,7.0
0.23499999999999982,0.017500962781226457,0.00979551165259806,0.025206413909854855,7.0
0.25499999999999984,0.017410581491082208,0.009197376057657726,0.02562378692450669,7.0
0.2749999999999998,0.017211707157411126,0.008827029143302897,0.025596385171519354,7.0
0.29499999999999976,0.016781776834759933,0.008297022467135085,0.02526653120238478,7.0
0.3149999999999998,0.016158946722373644,0.00789257517730663,0.024425318267440658,7.0
0.3349999999999998,0.01540700063068874,0.007514826433060623,0.02329917482831686,7.0
0.3549999999999998,0.014776443226457553,0.007233098884144275,0.02231978756877083,7.0
0.3749999999999997,0.014209669895869106,0.00749991134475635,0.02091942844698186,7.0
0.39499999999999974,0.0133088344963236,0.007347726356583063,0.019269942636064137,7.0
0.41499999999999976,0.012482028533108504,0.007268555881117514,0.017695501185099494,7.0
0.43499999999999966,0.012022777497357326,0.007343898359607359,0.016701656635107292,7.0
0.4549999999999997,0.011760351926615422,0.007287455403319718,0.016233248449911128,7.0
0.4749999999999997,0.011510345892849699,0.0071811450917260555,0.01583954669397334,7.0
0.4949999999999997,0.011206347606551257,0.007183525702195946,0.015229169510906568,7.0
0.5149999999999997,0.010716376867880231,0.007057735950160289,0.014375017785600172,7.0
0.5349999999999996,0.010443417361934198,0.006962387447453342,0.013924447276415054,7.0
0.5549999999999996,0.010466659707261015,0.007004753184848044,0.013928566229673986,7.0
0.5749999999999996,0.010379633431209867,0.007207091844373573,0.013552175018046161,7.0
0.5949999999999995,0.010297562824565438,0.007429620633712579,0.013165505015418298,7.0
0.6149999999999995,0.010151105682280134,0.007330820952510975,0.012971390412049293,7.0
0.6349999999999996,0.010067249998271225,0.007075899599027569,0.01305860039751488,7.0
0.6549999999999996,0.010084269648215438,0.0067461882485462185,0.013422351047884657,7.0
0.6749999999999996,0.009058448699362608,0.005991107299373643,0.012125790099351573,7.0
0.6949999999999995,0.007779942167673623,0.005055613553608139,0.010504270781739107,7.0
0.7149999999999995,0.006555471283942889,0.004130388311423307,0.008980554256462471,7.0
