t,R_mu,R_lo,R_hi,nR
-0.16499999999999998,0.009680435968166562,0.0071007392747886675,0.012260132661544456,7.0
-0.14500000000000002,0.012040068704261372,0.008781903966180123,0.015298233442342622,7.0
-0.125,0.014354331749559635,0.010434868180545474,0.018273795318573795,7.0
-0.10500000000000002,0.01659917101750194,0.01214308568924303,0.021055256345760852,7.0
-0.08500000000000003,0.01874660397637984,0.01395942717444899,0.023533780778310687,7.0
-0.06500000000000004,0.01823664663460817,0.013430793645936086,0.023042499623280255,7.0
-0.045000000000000054,0.01785910778494623,0.013072255897874283,0.022645959672018174,7.0
-0.025000000000000064,0.017611350806203213,0.012665467894784808,0.022557233717621618,7.0
-0.005000000000000074,0.017548289214023807,0.012261638807247253,0.02283493962080036,7.0
0.014999999999999916,0.01776987715990064,0.011890451251064655,0.023649303068736627,7.0
0.034999999999999906,0.017917800838696533,0.011333575136709989,0.024502026540683078,7.0
0.054999999999999896,0.01839906664708177,0.011053649255206986,0.02574448403895655,7.0
0.07499999999999989,0.01919657631641308,0.01114005060881462,0.027253102024011537,7.0
0.0949999999999999,0.02025546338340409,0.011876991279509908,0.028633935487298274,7.0
0.11499999999999987,0.020943791856791537,0.012723012077166737,0.029164571636416337,7.0
0.13499999999999984,0.021092704148189322,0.01347901965358864,0.028706388642790005,7.0
0.15499999999999986,0.02090234720064611,0.014108200014960253,0.027696494386331965,7.0
0.17499999999999988,0.020471669030879686,0.01426367095074792,0.02667966711101145,7.0
0.19499999999999984,0.01980313232078271,0.014023183138867672,0.02558308150269775,7.0
0.2149999999999998,0.018837803799459932,0.013379149510708937,0.024296458088210928,7.0
0.23499999999999982,0.01757759160647139,0.012527880215831401,0.02262730299711138,7.0
0.25499999999999984,0.016327771898006608,0.011411208054220481,0.021244335741792734,7.0
0.2749999999999998,0.015088690152324788,0.01011727392134843,0.02006010638330115,7.0
0.29499999999999976,0.014023832423050692,0.00920197520575453,0.01884568964034685,7.0
0.3149999999999998,0.013416114767954,0.009109151832167555,0.017723077703740445,7.0
0.3349999999999998,0.012894951161423302,0.008781847476569616,0.017008054846276988,7.0
0.3549999999999998,0.012651577542929712,0.008682973985646318,0.016620181100213106,7.0
0.3749999999999997,0.01238089151344458,0.008338491258501723,0.016423291768387437,7.0
0.39499999999999974,0.012146277506588527,0.00779813379131304,0.016494421221864015,7.0
0.41499999999999976,0.011830631367831428,0.0075228814098115306,0.016138381325851325,7.0
0.43499999999999966,0.01166119246791961,0.007403987874857316,0.015918397060981904,7.0
0.4549999999999997,0.0115820487113019,0.0072855571134580015,0.0158785403091458,7.0
0.4749999999999997,0.010963944770449385,0.006870181671233268,0.015057707869665501,7.0
0.4949999999999997,0.010361741623235244,0.006460297855883938,0.01426318539058655,7.0
0.5149999999999997,0.009736476124610796,0.006236038847319612,0.01323691340190198,7.0
0.5349999999999996,0.009271081318306717,0.005926689579354568,0.012615473057258865,7.0
0.5549999999999996,0.009268839553056364,0.005838075429044446,0.012699603677068282,7.0
0.5749999999999996,0.009435719480286915,0.005686371443743442,0.013185067516830387,7.0
0.5949999999999995,0.00969918520559066,0.005490899158385489,0.01390747125279583,7.0
0.6149999999999995,0.010036610708668445,0.005239460113104989,0.014833761304231901,7.0
0.6349999999999996,0.010710988638346628,0.005104885874466502,0.016317091402226754,7.0
0.6549999999999996,0.011130499203822808,0.00486204657561901,0.017398951832026607,7.0
0.6749999999999996,0.010205488306943667,0.004247756045859539,0.016163220568027794,7.0
0.6949999999999995,0.009180792587728115,0.0037064680193154434,0.014655117156140787,7.0
0.7149999999999995,0.007732917924613852,0.003077275605611042,0.012388560243616661,7.0
