sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20201204,MFEF,MLIP,-0.020000000000000018,0.08962264150943396,-0.1200000000000001,0.014150943396226415,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201204,MFEF,MSC,,,0.19000000000000017,0.0047169811320754715,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201204,MLIP,MFEF,0.020000000000000018,0.1320754716981132,0.1200000000000001,0.04245283018867924,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201204,MLIP,MSC,,,0.17000000000000015,0.05188679245283019,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201204,MSC,MFEF,,,-0.19000000000000017,0.0023584905660377358,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20201204,MSC,MLIP,,,-0.17000000000000015,0.007075471698113208,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
