t,mean_diff,ci_lo,ci_hi,null_mu_mean,p_display,sig,frac_sig_sessions,p_meta,fdr_sig
-0.16499999999999998,-0.0009783133903325289,-0.0021317324836123003,0.00017510570294724235,0.000127320086815336,0.898706370515011,0,0.0,0.07859587061127898,0
-0.14500000000000002,-0.0015388922800864929,-0.002845253497338762,-0.00023253106283422352,0.0001469220769458789,0.9499633878447644,0,0.0,0.1727260611114104,0
-0.125,-0.0019781229834585894,-0.003444206628648768,-0.0005120393382684108,0.00019078316975813033,0.9650964120087869,0,0.0,0.20475766650072297,0
-0.10500000000000002,-0.002337051407309974,-0.0038878066902820513,-0.0007862961243378969,0.00022406583272775217,0.9755918965096412,0,0.0,0.2234394716460067,0
-0.08500000000000003,-0.002763582024014973,-0.004368290743087507,-0.0011588733049424389,0.00024795709943786906,0.9829143275567488,0,0.0,0.7470417508236421,0
-0.06500000000000004,-0.0029664901486399216,-0.004468060587431999,-0.0014649197098478438,0.00022970055231085756,0.9873077861850135,0,0.0,0.7756001974103452,0
-0.045000000000000054,-0.003209142288768708,-0.004679179964248889,-0.0017391046132885267,0.00015581488219304965,0.9912130827434709,0,0.0,0.2110860004651096,0
-0.025000000000000064,-0.0034746431757236855,-0.005106421162128146,-0.0018428651893192256,0.00010016280587604803,0.9953624603368318,0,0.08333333333333333,0.008461330897088027,0
-0.005000000000000074,-0.003983560258291884,-0.005722633172362582,-0.002244487344221186,2.2374391348981768e-05,0.9987795948254821,0,0.0,0.02566257885028713,0
0.014999999999999916,-0.003818363636566359,-0.005826034830558924,-0.0018106924425737945,-8.869360103221484e-06,0.9973151086160605,0,0.08333333333333333,0.01759535653166233,0
0.034999999999999906,-0.0031755136282763338,-0.005312694650343173,-0.0010383326062094948,-9.217895176158318e-05,0.9819380034171344,0,0.08333333333333333,0.17156677902089018,0
0.054999999999999896,-0.0024824696664646046,-0.004779071433536394,-0.00018586789939281558,-0.0002772120864984052,0.9297046619477667,0,0.08333333333333333,0.049547620289959945,0
0.07499999999999989,-0.001987520961304138,-0.00440336756280345,0.00042832564019517445,-0.0004524271095735375,0.8464730290456431,0,0.08333333333333333,0.0007538517624538297,1
0.0949999999999999,-0.0017894112748526765,-0.004396023755897825,0.000817201206192472,-0.000534941069570719,0.7954600927507932,0,0.16666666666666666,8.619199394601514e-05,1
0.11499999999999987,-0.0022041584659601965,-0.00479843633768935,0.00039011940576895747,-0.0006030235780826936,0.8450085428362216,0,0.08333333333333333,0.00013222112152278933,1
0.13499999999999984,-0.0024521676191270807,-0.004891904217038624,-1.243102121553782e-05,-0.0006852439879344747,0.8677080790822553,0,0.08333333333333333,0.03683836066201313,0
0.15499999999999986,-0.0019461449389670095,-0.004230951673523405,0.0003386617955893857,-0.000703137414024159,0.7844764461801318,0,0.08333333333333333,0.24574212345413,0
0.17499999999999988,-0.001992092754364537,-0.004057478593650744,7.329308492166984e-05,-0.000754324652175313,0.7859409323895533,0,0.08333333333333333,0.9702203211894465,0
0.19499999999999984,-0.002540314084610789,-0.004335540640819388,-0.0007450875284021902,-0.0008026627880774947,0.8679521601171589,0,0.08333333333333333,0.9754944286852161,0
0.2149999999999998,-0.0029602554984347954,-0.0047352567303362075,-0.0011852542665333832,-0.0007100055732154522,0.9282401757383452,0,0.0,0.887314625869395,0
0.23499999999999982,-0.0030942352893633574,-0.005020965220634499,-0.001167505358092216,-0.0006198872885951687,0.9475225774957285,0,0.0,0.9142377672746524,0
0.25499999999999984,-0.0031712121504263086,-0.005273896282844815,-0.0010685280180078019,-0.0005741381324076937,0.9607029533805224,0,0.0,0.017918053821873947,0
