sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20200328,MFEF,MLIP,-0.09000000000000008,0.058426966292134834,-0.030000000000000027,0.1348314606741573,0.56,0.56,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20200328,MLIP,MFEF,0.09000000000000008,0.29213483146067415,0.030000000000000027,0.27640449438202247,0.56,0.56,0.4,0.4,3,0.0,3,True,session,0.6,0.6
