t_ms,fwd_bits,rev_bits,null_mu_fwd_bits,null_mu_rev_bits
-164.99999999999997,0.0011075711166494936,0.0006062570798777653,0.0009720956502850305,0.0009927488236275738
-145.00000000000003,0.0011154091195161285,0.0008754061340353808,0.0009688885986438091,0.000989041902880049
-125.0,0.0019600860831298504,0.0002917950882503376,0.0009757544726026982,0.0010028079706217983
-105.00000000000003,0.0027065655577896072,0.00020786291770936806,0.0009735552901313424,0.0009717099382318455
-85.00000000000003,0.0020552789961502684,0.0002599230994477411,0.0009692662044092342,0.0009565968778682751
-65.00000000000004,0.0008623810673531976,0.0005530642612385636,0.0009819909615148,0.0009501791559293855
-45.00000000000006,0.00022345243730838014,0.000872560075606348,0.0009716779804660215,0.0009407091201881012
-25.000000000000064,0.0005503487463798736,0.0012721147656350469,0.0009385098002897256,0.0009349107752739844
-5.000000000000074,0.00028813250128765404,0.0011530392281304555,0.0009855731122543226,0.0009570192971670936
14.999999999999917,0.0009298614916573916,0.0012604967755491837,0.0009810754634357116,0.0009251308310813238
34.99999999999991,0.0011973372803078827,0.0008513932536558812,0.0009547752960995622,0.0008940941345056162
54.99999999999989,0.0009310122833108267,0.0012442957594347582,0.0009774230978381517,0.0009168707153161759
74.99999999999989,0.0008247791208886909,0.0010238870104206017,0.0010108845502990328,0.0009485723091954998
94.9999999999999,0.000537188527589402,0.0018438521340653955,0.0011091916530447485,0.0009481271582287698
114.99999999999987,0.001675729127662007,0.0026592942260382922,0.0020198417430204478,0.0012226647936675464
134.99999999999983,0.004852383997532539,0.004945315441569997,0.0033659972092503435,0.0021407391911813824
154.99999999999986,0.009075364940526668,0.00610050477601496,0.005200165536634678,0.0037508287506435164
174.9999999999999,0.013228544620992974,0.009653779882558946,0.009751788525096073,0.005764048847541631
194.99999999999983,0.02005322297994147,0.011825941476771448,0.013113324552907339,0.00652179119652731
214.9999999999998,0.023616603982622178,0.011195607137362597,0.013653247147172606,0.00787471615025662
234.99999999999983,0.026722669786451478,0.009275899468709941,0.01417211368057605,0.008162661868421496
254.99999999999983,0.02689565108247454,0.008854142725440248,0.013796195454476768,0.008099997791277944
274.9999999999998,0.02676104064239375,0.004400258278363334,0.011707354502076796,0.007830109349446775
294.9999999999998,0.023889102661746795,0.004543049868849243,0.009033829115494187,0.00651107165170042
314.9999999999998,0.0198414600231999,0.003236596748469706,0.007001208602282647,0.005452696545359091
334.9999999999998,0.011301171116975704,0.0037337649061434503,0.004300069060474471,0.0039227787839968276
354.99999999999983,0.008292799946087283,0.0029027026736687654,0.0032259029427919284,0.0027960252374461484
374.9999999999997,0.007977098304560195,0.0021046378029547473,0.002229647695821755,0.0017692017939006193
394.9999999999997,0.007447368029040433,0.002496021858236132,0.0015239053270457792,0.0012703672072259832
414.9999999999998,0.0036964379155000047,0.0016402038641903116,0.0010401645842145495,0.0010775683115558806
434.99999999999966,0.003418911644106096,0.0019431670095431714,0.0009658141080138067,0.0010195738344252305
454.99999999999966,0.004493803260155827,0.002092660187023228,0.0009473206282637026,0.0009837813832094318
474.9999999999997,0.0043183812858258765,0.0025792445084104327,0.0009650768432592667,0.0009541900322623957
494.9999999999997,0.0036606396265195427,0.004310851176550213,0.0009787454484037408,0.0009662319625814781
514.9999999999997,0.00370399630011692,0.005376422907819636,0.000945476585862265,0.0009706431440274681
534.9999999999995,0.005896024619047094,0.005223153299252962,0.0009438394922214892,0.0009336102713511204
554.9999999999997,0.005244557477696625,0.007720342528586241,0.0009615002087379376,0.0009728957381859255
574.9999999999997,0.004601318072902525,0.008358263693183543,0.0009602498190750129,0.0010338445366156724
594.9999999999995,0.0059708787393669615,0.0062737997610834645,0.0009740299353833255,0.001038616959516365
614.9999999999995,0.004296888723326842,0.008224660553858856,0.001035533288674524,0.0010517563791620935
634.9999999999995,0.002961430720562572,0.007889733959492011,0.001038636568932703,0.0010476861511997044
654.9999999999995,0.002740750205371047,0.009437798312242795,0.0010619615403024947,0.0010113426419140323
674.9999999999995,0.0033829514278785073,0.006536750162034995,0.000983123353284038,0.0010060423644342338
694.9999999999995,0.002396472510319254,0.004970012237905883,0.0009625793552905043,0.0009645510795551396
714.9999999999995,0.003056331853852083,0.004120262899612575,0.0009997192389608468,0.0009766403092364864
