t,C_mu,C_lo,C_hi,nC
-0.16499999999999998,0.05158923831495302,0.014215834497878908,0.08896264213202712,11.0
-0.14500000000000002,0.06246392481206873,0.018555388664374346,0.1063724609597631,11.0
-0.125,0.07348269322544786,0.02314605220857932,0.12381933424231639,11.0
-0.10500000000000002,0.0842732174469615,0.027629135764186658,0.14091729912973633,11.0
-0.08500000000000003,0.09556485914184387,0.03234862436879317,0.1587810939148946,11.0
-0.06500000000000004,0.10749689479616667,0.03697695304840862,0.17801683654392472,11.0
-0.045000000000000054,0.11005055787633583,0.03919774174310682,0.18090337400956485,11.0
-0.025000000000000064,0.11221655761754708,0.04077689865236746,0.18365621658272668,11.0
-0.005000000000000074,0.11384439840018516,0.041585419912657295,0.18610337688771303,11.0
0.014999999999999916,0.11471562436154348,0.04178507051857801,0.18764617820450896,11.0
0.034999999999999906,0.11659356769054083,0.042253993691859726,0.19093314168922193,11.0
0.054999999999999896,0.11921380664339433,0.042353950002966476,0.1960736632838222,11.0
0.07499999999999989,0.12369613323847223,0.043096092249852544,0.2042961742270919,11.0
0.0949999999999999,0.13028160808558673,0.04512696812720658,0.21543624804396688,11.0
0.11499999999999987,0.13771010386530597,0.046417355165971175,0.22900285256464076,11.0
0.13499999999999984,0.1449221694044118,0.04752898593274134,0.24231535287608225,11.0
0.15499999999999986,0.1504717073212183,0.04681401549246296,0.2541293991499737,11.0
0.17499999999999988,0.15354277187844462,0.045170550511075436,0.2619149932458138,11.0
0.19499999999999984,0.155698525433779,0.04479301875049313,0.26660403211706485,11.0
0.2149999999999998,0.15707221424137757,0.04594433780937543,0.2682000906733797,11.0
0.23499999999999982,0.15604490312771446,0.04744408320626753,0.2646457230491614,11.0
0.25499999999999984,0.1533980649058137,0.050253206069247366,0.25654292374238,11.0
0.2749999999999998,0.1482552830435588,0.05290785377208229,0.24360271231503533,11.0
0.29499999999999976,0.14092945500037277,0.054844078216874245,0.22701483178387127,11.0
0.3149999999999998,0.13226072071079142,0.05530719802037344,0.20921424340120942,11.0
0.3349999999999998,0.12240085633346252,0.05394001417036601,0.19086169849655904,11.0
0.3549999999999998,0.11289031670527366,0.05240412441099235,0.17337650899955498,11.0
0.3749999999999997,0.10535461402637628,0.05046213565691727,0.1602470923958353,11.0
0.39499999999999974,0.09850901447121868,0.04805886015572611,0.14895916878671125,11.0
0.41499999999999976,0.09255502470553591,0.0453775031174783,0.13973254629359352,11.0
0.43499999999999966,0.08761270128635851,0.04341569153806562,0.1318097110346514,11.0
0.4549999999999997,0.08310502703192,0.04183164230868663,0.12437841175515338,11.0
0.4749999999999997,0.07891204230301244,0.04028210202193199,0.11754198258409287,11.0
0.4949999999999997,0.07445110598058767,0.03800156593006404,0.1109006460311113,11.0
0.5149999999999997,0.06954131857010502,0.0358036217534373,0.10327901538677275,11.0
0.5349999999999996,0.06522102582676238,0.03385608566972824,0.09658596598379653,11.0
0.5549999999999996,0.061381492741903874,0.03150289552217746,0.09126008996163029,11.0
0.5749999999999996,0.057844117875568424,0.029270024152019545,0.0864182115991173,11.0
0.5949999999999995,0.05507818001571138,0.02733364996868192,0.08282271006274083,11.0
0.6149999999999995,0.052519767716008074,0.02548363402956721,0.07955590140244893,11.0
0.6349999999999996,0.04972806895224595,0.023082711207883192,0.07637342669660871,11.0
0.6549999999999996,0.043387655978616005,0.019137967991827712,0.0676373439654043,11.0
0.6749999999999996,0.037222327561321406,0.015533942597577548,0.05891071252506526,11.0
0.6949999999999995,0.03163309285830409,0.012500930141436557,0.05076525557517162,11.0
0.7149999999999995,0.026491477083766403,0.009958558836107547,0.043024395331425255,11.0
